frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
405,4498,618,460,0.42827400000000004,0.31878,-0.0903008762438116,0.3330990516036298,-2.353148467375726,1.2931213775268267,472,546,0.327096,0.37837800000000005,-0.31770634145006477,-0.04338166461471595,-1.2703200997019874,-1.1880326795874703,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,-1.915031727447695e-15,-5.899784227474159e-13,-3.036766067131736e-14
406,4512,616,466,0.42688800000000005,0.322938,-0.08964458417829585,0.3352614759609377,0.3047371855531826,0.29045121915004807,468,546,0.324324,0.37837800000000005,-0.30081386836792745,-0.06393758250867222,1.317819718373578,-1.3057358420427143,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,3.845540837909118e-15,-1.922770418954559e-15,9.165110120462047e-13,3.5819824193646717e-13
407,4516,614,470,0.42550200000000005,0.32571,-0.1006259981696421,0.34137654980523524,-0.988896803540109,1.0451155578696756,462,546,0.320166,0.37837800000000005,-0.3090092361297736,-0.07143772020370087,2.674036250441596,-1.7971010476719285,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,2.7261345397896756e-13,3.246155246316864e-14
408,4529,612,476,0.42411600000000005,0.329868,-0.12320806623184416,0.3539121480024744,-0.9051630466516705,0.09670605441739477,458,544,0.317394,0.376992,-0.29504461540795257,-0.09019526447153452,-0.2716643686666287,-3.1005673228832222,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,-7.890011472152531e-15,-3.9450057360762656e-15,5.383229623944253e-13,4.4119257321446843e-13
409,4543,612,482,0.42411600000000005,0.33402600000000005,-0.12734217177868024,0.3455211652825117,-0.9110621750819706,-1.13335751790887,454,542,0.314622,0.375606,-0.2888749695279578,-0.11573910610916148,0.3973944132569844,-0.8023276324280142,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,-3.8565454956833436e-15,0.0,-3.626610249897806e-13,3.3984115946171595e-15
410,4552,608,488,0.42134400000000005,0.33818400000000004,-0.14101788973588933,0.3264475145788733,-2.3139707395872424,-0.7539629771449625,450,540,0.31185,0.37422,-0.2709050155858013,-0.1223403021687197,-1.235725907604563,-0.33082508044270575,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,-7.396352257319541e-15,-3.698176128659771e-15,4.099613414034552e-14,1.1070791826252753e-13
411,4561,606,492,0.419958,0.34095600000000004,-0.15879262157237153,0.3371637981843768,-2.202260381438024,0.06028087974246328,444,538,0.307692,0.372834,-0.29770940601837204,-0.12888109091183853,-1.7587202674492144,-0.40504336585087664,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,1.1729962419057533e-14,5.864981209528767e-15,1.3871074392760308e-13,-1.4150947807448652e-13
412,4575,604,498,0.418572,0.34511400000000003,-0.19006011687902924,0.3298269028698481,-0.710448944728619,-0.8261745592624533,440,536,0.30492,0.371448,-0.29455586297881853,-0.14916604888653975,1.8508408859439578,-1.627595148846614,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,-2.0027601880900453e-15,3.499173746817589e-13,2.0077467680860057e-14
413,4585,600,502,0.4158,0.34788600000000003,-0.18949652648699836,0.3006167452925371,-1.6578763940526084,-1.5705360029095938,436,534,0.302148,0.370062,-0.28260803448764177,-0.148625562671741,1.2335087683849209,-0.9133162275739698,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,-1.14493845878595e-14,-5.72469229392975e-15,-7.256273362469339e-13,-4.486787431800393e-13
414,4593,598,508,0.414414,0.352044,-0.1940059687482611,0.2928350425151503,-0.35839200219831,-2.1440198203681615,430,532,0.29799000000000003,0.368676,-0.25935622088440907,-0.15986886701355582,1.166920759536919,-1.4958762805529515,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,1.869157688909256e-15,-7.047914954771061e-13,-4.89506464992111e-13
415,4605,594,512,0.411642,0.354816,-0.20686673243404544,0.27653553358159705,0.9627559261012176,-2.5970702268118746,428,528,0.29660400000000003,0.365904,-0.2550755548246213,-0.1732016775108103,2.7051038166132435,0.08022156681417515,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,4.785231455019736e-13,-1.2228101901783836e-13
416,4619,590,516,0.40887,0.357588,-0.19755832612666854,0.24664611306445614,0.02948617405489183,-1.900310940449386,422,526,0.29244600000000004,0.364518,-0.22616611649110452,-0.17608168118062192,1.570707001257621,0.15928066647172442,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-5.323935120457247e-13,-6.779956288263147e-14
417,4629,588,520,0.407484,0.36036,-0.2128713276017795,0.2379078453450209,-1.2042912687932483,0.8895276013174882,420,522,0.29106000000000004,0.361746,-0.22165529712291507,-0.19128861526467075,-1.258633890528204,-1.3744378932806307,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,1.7972398798032258e-15,5.436590176561977e-13,9.249897428578292e-14
418,4641,584,524,0.404712,0.363132,-0.2236480115324007,0.2324484547799369,-1.8281744258390924,-0.3627845605099409,416,520,0.288288,0.36036,-0.21231751238986482,-0.19391206052842727,1.600055751803367,-1.1913937473408873,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,1.7633698334568066e-15,3.4877865573654115e-13,2.2416370669750917e-13
419,4655,580,528,0.40194,0.365904,-0.24179257504665197,0.23108509835540533,-1.4395525445470922,-0.835929357456766,412,516,0.285516,0.357588,-0.19750159563049846,-0.19798194436155742,0.8749021363656032,0.698923486373399,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,1.0525923757941971e-14,3.508641252647324e-15,-1.0365197465836865e-12,-4.4142188049495205e-13
420,4661,576,532,0.399168,0.368676,-0.253364345228805,0.22249182415106036,-0.5700132207546778,-1.0898297651300826,408,512,0.282744,0.354816,-0.20687254343187725,-0.19703251418944084,0.5297035033279396,-0.04596758162009817,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,3.448463047412055e-15,3.448463047412055e-15,-2.6800063938822093e-13,-4.752690825565641e-13
421,4679,570,536,0.39501000000000003,0.371448,-0.2872860490749357,0.218068186336483,-2.1142749078034666,-0.2968756039594464,406,508,0.281358,0.352044,-0.20241148796305097,-0.21572957813697727,-0.3068564903827944,-0.4088459924075664,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,0.0,1.8137122373973633e-15,-2.6523916441364404e-13,-2.279863700416743e-13
422,4690,566,540,0.39223800000000003,0.37422,-0.30823470656384133,0.21133320135284803,-2.3148597615007596,-0.30321195616435226,402,506,0.278586,0.350658,-0.19592647525801674,-0.23580456528401839,-0.4842577642139078,-2.508283490905411,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,-3.8108366750442764e-15,0.0,-3.6264836688058887e-13,-3.3778519996559635e-13
423,4700,562,542,0.38946600000000003,0.375606,-0.3057773501595025,0.19185510655951674,-1.8028514210610551,-0.2525952909202439,398,502,0.275814,0.34788600000000003,-0.1793071220419885,-0.2665848219703476,-0.2016864184843421,-4.479834643405576,,,,,,,,,,,,,,,,,760,382,0.52668,0.264726,-1.161174631319768e-14,-5.80587315659884e-15,-1.6342309283170597e-13,1.578069839278905e-14
424,4708,556,546,0.38530800000000004,0.37837800000000005,-0.3134972757540854,0.19589068534752052,0.6863834127356093,-1.4319714130859045,396,498,0.274428,0.34511400000000003,-0.19366366784299818,-0.27476184252828934,2.181786504559673,-1.2501558710395464,490,436,0.33957000000000004,0.302148,,,,,,,,,,,,,760,382,0.52668,0.264726,-1.2172031478467116e-14,-2.0286719130778528e-15,8.750878406899873e-13,2.7835023389394652e-15
425,4718,552,548,0.38253600000000004,0.37976400000000005,-0.3160997235492416,0.17091396102113163,1.8057896196051897,-3.0582199200022333,394,494,0.273042,0.34234200000000004,-0.16880052837949414,-0.2891151101186169,1.63204181687508,2.639183918915278,490,436,0.33957000000000004,0.302148,-2.244822483414549e-15,4.489644966829098e-15,-1.5189178209113953e-13,-4.2238564490787034e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.862308039385995e-15,8.197409949503332e-13,-6.16407442898666e-15
426,4729,548,550,0.37976400000000005,0.38115000000000004,-0.30867565779710937,0.14947318312699628,0.5800301209027876,-3.205044151979936,392,488,0.271656,0.33818400000000004,-0.14990571298278202,-0.27788016987026126,0.0995566678018284,2.120503547209354,490,436,0.33957000000000004,0.302148,-6.3455706373711914e-15,-2.1151902124570638e-15,-8.55890482083314e-14,-2.993184516537805e-13,,,,,,,,,760,382,0.52668,0.264726,3.702801098876385e-15,0.0,-3.3902925335750676e-13,8.386087481897187e-14
427,4743,542,554,0.375606,0.38392200000000004,-0.3189325410583483,0.12079348888013385,-3.150678312537198,-0.769265163860373,388,484,0.268884,0.33541200000000004,-0.13403149042668083,-0.2821649952990874,1.3113766105325886,-1.2014791294948028,490,436,0.33957000000000004,0.302148,0.01596889105037689,-3.7157398520463564e-15,1.4748153787806224,5.05528155052568e-13,,,,,,,,,760,382,0.52668,0.264726,-3.7157398520463564e-15,-1.8578699260231782e-15,8.486622581746298e-13,3.2336351248660325e-13
428,4758,536,554,0.371448,0.38392200000000004,-0.32795952517121474,0.11290658084339546,-1.2416222817641405,-0.5212607529549729,386,480,0.267498,0.33264000000000005,-0.11017169030584911,-0.27506260393981696,2.0226994173700783,-0.40222363885378315,490,436,0.33957000000000004,0.302148,0.006328224313079979,-1.783045104228655e-15,-0.18777948355653998,3.563801405379738e-13,,,,,,,,,760,382,0.52668,0.264726,-7.13218041691462e-15,-3.56609020845731e-15,6.068107847101098e-14,1.4060367147924648e-13
429,4763,532,556,0.368676,0.38530800000000004,-0.3404854544488349,0.10186696946526684,-1.0392467134487646,-0.9688435297829996,384,476,0.266112,0.329868,-0.11218696893386483,-0.2806295534188088,1.552986605811894,-2.125982717747577,490,436,0.33957000000000004,0.302148,0.004041727162424406,1.855015056810425e-15,-0.7385266688115876,3.087988815751412e-13,,,,,,,,,760,382,0.52668,0.264726,7.4200602272417e-15,1.855015056810425e-15,5.216399168010832e-13,2.7125412053552977e-13
430,4773,526,558,0.364518,0.38669400000000004,-0.337684508904561,0.08698019939612547,2.3967450893791846,-0.403696781131356,384,470,0.266112,0.32571,-0.08820432620013371,-0.29215639024164636,1.3080827132990953,1.307821038809017,492,436,0.34095600000000004,0.302148,0.003610704374774366,5.353970846338065e-15,-0.8141170950461637,-1.5021700282307287e-13,,,,,,,,,760,382,0.52668,0.264726,7.138627795117419e-15,3.5693138975587095e-15,-3.2076035180230184e-13,-1.9534365892270903e-13
431,4789,520,560,0.36036,0.38808000000000004,-0.3272846612486159,0.08230315676672208,2.217114029917269,-2.3025444841010962,382,466,0.264726,0.322938,-0.07689271361642926,-0.28837047247112774,0.5439236923554055,2.495026820284063,490,436,0.33957000000000004,0.302148,-0.00545945904351948,-1.8316422546337484e-15,-0.6944364548378998,-3.4638493851459615e-13,,,,,,,,,760,382,0.52668,0.264726,-3.663284509267497e-15,-1.8316422546337484e-15,-3.793481732365718e-13,-1.3956924307494893e-13
432,4798,514,560,0.356202,0.38808000000000004,-0.32273516049366785,0.05879636408357987,-0.6116862632003761,-1.6905887464059657,380,460,0.26334,0.31878,-0.06608004424761672,-0.2815374799675774,0.3609647918861175,-0.6417512481898604,490,436,0.33957000000000004,0.302148,-0.009005017654965858,0.0,0.07340363603759986,-1.33581574981628e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-4.358020457894515e-13,-1.0897476408357445e-13
433,4815,510,562,0.35343,0.38946600000000003,-0.3442461752471277,0.03056908221349251,-2.247637729644254,-1.4536106310030088,380,456,0.26334,0.316008,-0.049762282711477764,-0.29007930126785675,1.562316470576649,-1.6630945577393708,490,436,0.33957000000000004,0.302148,-0.005926540866811631,-5.312943645219528e-15,1.2227129980528126,-6.494516981022724e-14,,,,,,,,,760,382,0.52668,0.264726,-3.541962430146352e-15,0.0,1.4082648952953454e-13,-1.3157661301126764e-13
434,4821,504,562,0.349272,0.38946600000000003,-0.3639649285528101,0.023431401596247337,-3.571454673188988,-1.4728808211528417,378,452,0.261954,0.313236,-0.040264269752543116,-0.3133923698916175,1.7148590714283474,-2.278835637272676,490,436,0.33957000000000004,0.302148,-5.86680065465072e-15,-3.911200436433813e-15,8.844068092334506e-13,9.7043174200778e-14,,,,,,,,,760,382,0.52668,0.264726,-3.911200436433813e-15,-1.9556002182169066e-15,3.7495503109481135e-13,4.990760590421417e-13
435,4833,498,562,0.34511400000000003,0.38946600000000003,-0.3902527171743841,0.010653360423175625,-4.0475577322051475,-1.6718727915660168,378,446,0.261954,0.309078,-0.020651368163045896,-0.33717317788029344,1.0920502374716134,-4.087708817483946,490,436,0.33957000000000004,0.302148,4.120424107607631e-15,0.0,-4.1336059448196877e-13,1.5867500164757493e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,2.0602120538038155e-15,-5.718331581147323e-13,-1.8972133022858553e-13
436,4844,492,562,0.34095600000000004,0.38946600000000003,-0.3886828099783982,4.170265390931172e-15,3.661778501639928,-3.196078200982238e-13,378,442,0.261954,0.306306,-0.014261812573209649,-0.3446330311863475,1.3118812022695159,1.4201481884619571,490,436,0.33957000000000004,0.302148,-2.085132695465586e-15,-4.170265390931172e-15,3.7441317509265623e-13,9.037643743393755e-13,,,,,,,,,760,382,0.52668,0.264726,-4.170265390931172e-15,0.0,-2.168887864617135e-14,2.784794677965993e-15
437,4852,486,562,0.33679800000000004,0.38946600000000003,-0.36275533622661915,-0.011331302287720498,1.9202046068709993,-1.2629611703517831,378,436,0.261954,0.302148,0.0,-0.3255505939830656,1.4705859983365765e-14,1.8029827726771817,490,436,0.33957000000000004,0.302148,-1.9471604738235534e-15,-3.894320947647107e-15,5.033701460345054e-13,5.529700938815583e-13,,,,,,,,,760,382,0.52668,0.264726,3.894320947647107e-15,-1.9471604738235534e-15,-1.0720476895777928e-12,1.5810335444875136e-13
438,4860,482,562,0.33402600000000005,0.38946600000000003,-0.36463291694868366,-0.016130369796765347,1.0641437205014406,-1.4819930534972823,378,432,0.261954,0.29937600000000003,-1.923924889439215e-15,-0.3267531058055814,3.140596603628047e-13,0.8995548673140704,490,436,0.33957000000000004,0.302148,0.0,-1.923924889439215e-15,-3.321787428251794e-14,9.611297389735259e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,1.923924889439215e-15,2.57050904502544e-13,9.454973372783695e-14
439,4876,476,562,0.329868,0.38946600000000003,-0.34790050103517234,-0.044617844859402594,0.1050818401103572,-2.303232917579816,378,426,0.261954,0.29521800000000004,0.015767352828315703,-0.3190500090040854,1.659326532505741,0.748988225184639,490,436,0.33957000000000004,0.302148,1.9394206217071776e-15,1.9394206217071776e-15,9.087615648087758e-14,1.1176631377245545e-13,,,,,,,,,760,382,0.52668,0.264726,3.878841243414355e-15,0.0,1.0253837597692051e-12,3.677537548783734e-13
440,4887,470,560,0.32571,0.38808000000000004,-0.34160113040143325,-0.05127187608220799,-1.0356857814198066,-0.9391400719680276,378,422,0.261954,0.29244600000000004,0.02562321695217333,-0.3159524712713948,1.3865294553534484,-1.4830751648065277,490,436,0.33957000000000004,0.302148,1.88254532374116e-15,0.0,-6.315542024838963e-13,-5.271539675864639e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.88254532374116e-15,-1.4442670880375763e-12,-5.099474808933667e-13
441,4896,464,560,0.321552,0.38808000000000004,-0.35683004509956023,-0.06459232764421233,-1.486437348912481,-0.8997255980102072,378,416,0.261954,0.288288,0.043535431513142056,-0.32033645161166346,1.9592161331446625,-1.3287278236747277,490,436,0.33957000000000004,0.302148,-1.926240082682932e-15,-1.926240082682932e-15,2.1746988509060523e-13,2.037442566377884e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-3.852480165365864e-15,3.876713208689011e-13,1.712070823795599e-13
442,4906,460,558,0.31878,0.38669400000000004,-0.3540792257913392,-0.07824838569963853,2.3593277752502804,-0.5415078446393232,380,412,0.26334,0.285516,0.06116330151492494,-0.3277517073106483,1.9639493128152135,0.6854378901078595,490,436,0.33957000000000004,0.302148,3.9431391612208496e-15,9.857847903052124e-15,-1.1260446042040263e-12,-1.5563423997639041e-12,,,,,,,,,760,382,0.52668,0.264726,7.886278322441699e-15,3.9431391612208496e-15,-1.913511210370422e-12,-1.210578145382892e-12
443,4918,454,558,0.314622,0.38669400000000004,-0.338670962695911,-0.08555401712336681,1.4251801212654747,-1.6802855380570394,380,406,0.26334,0.281358,0.08555401712337843,-0.3213404744839354,1.6802855380562691,1.7940234332983611,490,436,0.33957000000000004,0.302148,5.808521217469296e-15,3.8723474783128635e-15,-4.749346913572717e-13,4.499930946557326e-15,,,,,,,,,760,382,0.52668,0.264726,7.744694956625727e-15,3.8723474783128635e-15,-6.73491705655168e-13,-4.590217874150938e-13
444,4927,448,556,0.310464,0.38530800000000004,-0.31454167186880505,-0.09595650459608045,1.9952664001505838,-0.7605059710408714,382,402,0.264726,0.278586,0.08696725070783451,-0.29416221719448554,-0.49672695868897826,2.1122073695987256,490,436,0.33957000000000004,0.302148,-7.226936326089276e-15,-7.226936326089276e-15,2.988529286487172e-13,4.722011104471404e-13,,,,,,,,,760,382,0.52668,0.264726,-1.0840404489133915e-14,-5.4202022445669576e-15,5.852867655848089e-13,3.142155381843053e-13
445,4941,444,554,0.307692,0.38392200000000004,-0.3099935270782139,-0.12003927345927633,1.1043552414076756,-2.3932827007757576,384,396,0.266112,0.274428,0.09768412493346672,-0.2764884592499298,1.0124932826425372,2.076970159067842,490,436,0.33957000000000004,0.302148,-3.6192236243449045e-15,-3.6192236243449045e-15,5.516451372748965e-13,1.0723965642186959e-13,,,,,,,,,760,382,0.52668,0.264726,-3.6192236243449045e-15,-3.6192236243449045e-15,4.801875249426971e-13,-4.69232407824448e-14
446,4951,438,552,0.303534,0.38253600000000004,-0.292157038129348,-0.13540059006247165,1.0198946981009307,-0.8391756726368006,386,392,0.267498,0.271656,0.11082105244001132,-0.2674958008310294,0.4454720032427638,0.4443760988043863,490,436,0.33957000000000004,0.302148,-3.5271845971704666e-15,-1.7635922985852333e-15,3.370318174132586e-13,3.373350270372034e-13,,,,,,,,,760,382,0.52668,0.264726,-7.054369194340933e-15,-3.5271845971704666e-15,1.9066128400883066e-13,2.870236894160535e-13
447,4966,434,550,0.30076200000000003,0.38115000000000004,-0.28688869984309323,-0.1542349675206496,-0.6134570908410504,-1.5870343826803073,386,388,0.267498,0.268884,0.11585977026586564,-0.24792133285577658,0.9286228921224785,0.9254980055442047,490,436,0.33957000000000004,0.302148,-3.4593270073477217e-15,0.0,-4.537942884295835e-15,-1.228591208211674e-13,,,,,,,,,760,382,0.52668,0.264726,-3.4593270073477217e-15,-1.7296635036738609e-15,1.0836553588060333e-13,-1.7458372728187357e-13
448,4974,428,546,0.29660400000000003,0.37837800000000005,-0.28692310167274654,-0.1571889726262548,1.0103426623469334,-0.28683874848212615,390,384,0.27027,0.266112,0.11583346379812523,-0.24437894066688806,0.4542193868474748,0.012969730666228661,490,436,0.33957000000000004,0.302148,-1.7165888905314335e-15,1.7165888905314335e-15,-1.1095294209644734e-13,1.1999210780117426e-13,,,,,,,,,760,382,0.52668,0.264726,3.433177781062867e-15,1.7165888905314335e-15,-5.231913853098314e-14,-8.947919453542434e-14
449,4989,424,544,0.29383200000000004,0.376992,-0.27074305731984555,-0.1700516605184802,0.3768853658454943,-0.5969763843147697,392,378,0.271656,0.261954,0.13394923059864783,-0.24799901207133604,1.299634299927988,-0.43133195491643456,490,436,0.33957000000000004,0.302148,-1.7194687301195777e-15,-0.012846878826043335,1.2214178461819584e-13,-1.0552743560637812,,,,,,,,,760,382,0.52668,0.264726,-3.4389374602391553e-15,-1.7194687301195777e-15,-2.1324069382043324e-13,-9.044739875015141e-14
450,5000,418,540,0.28967400000000004,0.37422,-0.28605952880310886,-0.20100512420894426,0.10483294365717906,-2.1115575073844957,394,376,0.273042,0.260568,0.16019489700884443,-0.2725467483160713,1.201050490522005,-1.5259220925720633,490,436,0.33957000000000004,0.302148,3.748422545631233e-15,-0.02555675788718886,2.0389745083453076e-13,-1.8080624652671589,,,,,,,,,760,382,0.52668,0.264726,7.496845091262466e-15,1.8742112728156165e-15,6.536274787741454e-13,1.244357067685779e-13
451,5014,414,538,0.286902,0.372834,-0.2963475460531631,-0.24693526490818984,-2.0871262600204683,-4.577049062891011,396,370,0.274428,0.25641,0.19879266594931924,-0.2966330098458879,4.143219040113125,-2.7512292274067,490,436,0.33957000000000004,0.302148,-1.1522806194382648e-14,-0.010876436344780943,3.7702165448733935e-14,0.41881458508329367,,,,,,,,,760,382,0.52668,0.264726,-1.1522806194382648e-14,-5.761403097191324e-15,1.2313755442472654e-13,-4.1056542114461365e-14
452,5024,410,534,0.28413,0.370062,-0.2681661806525132,-0.23446190910889483,1.9630053833313914,-0.45750965673539334,400,366,0.2772,0.25363800000000003,0.19606136133205834,-0.24760832327961751,1.3790622582193601,2.1966170620058194,490,434,0.33957000000000004,0.30076200000000003,3.906355342673692e-15,-0.018849666925034828,-4.446794976165412e-13,0.2395788283133438,,,,,,,,,760,382,0.52668,0.264726,3.906355342673692e-15,1.953177671336846e-15,-1.3464638110457198e-12,-5.06290198635037e-13
453,5028,406,530,0.281358,0.36729,-0.2642654816076376,-0.2413520065632897,1.2158298793381856,-0.31031397890288304,402,362,0.278586,0.25086600000000003,0.2048131360755384,-0.2700760476504237,-0.2735088535881449,4.078588686898028,490,434,0.33957000000000004,0.30076200000000003,3.8495842165499584e-15,-0.02165854200639415,-7.081400126969229e-13,0.41782754416947276,,,,,,,,,760,382,0.52668,0.264726,0.0,1.9247921082749792e-15,-4.735227301508042e-13,-1.9800792503798447e-13
454,5039,402,526,0.278586,0.364518,-0.2672525144826897,-0.2672525144826897,2.569543675516464,2.569543675516256,406,358,0.281358,0.248094,0.22156482864977384,-0.23974498008321132,-2.2062231208702534,2.6838689312891324,490,436,0.33957000000000004,0.302148,1.8578699260231782e-15,-0.016199973195626594,-3.8778729741723215e-13,0.3030057729463268,,,,,,,,,760,382,0.52668,0.264726,3.7157398520463564e-15,1.8578699260231782e-15,-3.4990295751377556e-13,-4.2931318433208156e-14
455,5057,398,522,0.275814,0.361746,-0.21934472610878128,-0.2338407545014945,2.1127919387806036,0.718292143091998,410,356,0.28413,0.246708,0.1984029957929688,-0.19429953369425743,-0.01855140817822692,1.2044639122221252,490,434,0.33957000000000004,0.30076200000000003,1.779834473783427e-15,-0.0063643273083148245,7.086962370864885e-14,-0.6073689745686163,,,,,,,,,760,382,0.52668,0.264726,3.559668947566854e-15,1.779834473783427e-15,4.164094470977951e-13,1.6242114607653409e-13
456,5065,394,518,0.273042,0.358974,-0.2167776938613103,-0.2555204902231458,-0.5616998620828028,-3.1979461976314827,412,352,0.285516,0.24393600000000001,0.21636582103897273,-0.19769411504626078,2.2332144714851085,-1.7688971416672437,490,434,0.33957000000000004,0.30076200000000003,1.7939520999277178e-15,-0.009430800168153002,8.987932238776788e-14,-0.04260541357799491,,,,,,,,,760,382,0.52668,0.264726,3.5879041998554355e-15,0.0,-3.279770703541133e-13,-6.196162244524575e-15
457,5079,390,514,0.27027,0.356202,-0.20316003483881856,-0.27578553136203904,0.4361592128417654,-2.5767195590829934,416,348,0.288288,0.24116400000000002,0.23244461372179198,-0.1942987550474771,2.3499285706895243,-0.7944881109205124,490,434,0.33957000000000004,0.30076200000000003,1.8457630537087468e-15,-0.008861279791339601,-3.773982384410935e-13,1.2306473237619269,,,,,,,,,760,382,0.52668,0.264726,3.6915261074174936e-15,1.8457630537087468e-15,-1.093226912440862e-12,-1.7339186786295466e-13
458,5090,388,510,0.268884,0.35343,-0.20049952053334172,-0.2758779164803543,1.588755900204783,0.8909260126033286,420,346,0.29106000000000004,0.23977800000000002,0.23730748447589664,-0.2004995205333398,0.021438522501805,1.5887559002045017,490,434,0.33957000000000004,0.30076200000000003,1.8995524898289673e-15,1.8995524898289673e-15,-9.985001741930791e-14,4.2651442490911277e-13,,,,,,,,,760,382,0.52668,0.264726,3.7991049796579346e-15,1.8995524898289673e-15,3.802344229882611e-14,1.1623100526021622e-13
459,5095,384,504,0.266112,0.349272,-0.18652595078072987,-0.27996606280677794,0.879766205422645,-0.11278923694247438,424,342,0.29383200000000004,0.23700600000000002,0.24554616861205206,-0.18652595078072987,-0.5473564594330752,0.8797662054225773,490,434,0.33957000000000004,0.30076200000000003,1.8086510412992213e-15,1.8086510412992213e-15,4.029893689769638e-15,3.178265809682193e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,3.6173020825984426e-15,2.6472949289458976e-13,-1.300538306567332e-13
460,5110,382,500,0.264726,0.34650000000000003,-0.17464629229083084,-0.3038891321156723,1.127884044488858,-1.0281746912945415,428,340,0.29660400000000003,0.23562000000000002,0.24940850408096368,-0.17464629229083084,-0.5119760007576181,1.127884044488879,490,434,0.33957000000000004,0.30076200000000003,1.890991549671191e-15,1.890991549671191e-15,-5.847094814674942e-13,-3.957828574641618e-13,,,,,,,,,760,382,0.52668,0.264726,7.563966198684764e-15,3.781983099342382e-15,-9.49593116216085e-13,-4.4429401410792437e-13
461,5124,378,496,0.261954,0.34372800000000003,-0.16226174749286004,-0.32344493937494034,1.0101958601223808,-2.849004223890073,432,336,0.29937600000000003,0.232848,0.27581511829109684,-0.16226174749286196,3.0960184783988254,1.0101958601223993,490,434,0.33957000000000004,0.30076200000000003,1.893465051774534e-15,0.0,2.085129542701574e-13,1.289470893307103e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,4.628645192369636e-13,8.391167934261195e-14
462,5134,376,490,0.260568,0.33957000000000004,-0.14719064878145766,-0.3308064028301269,0.03458347023314734,-3.8147860468955637,436,334,0.302148,0.231462,0.2842174904544577,-0.14719064878145766,3.238525214164429,0.03458347023339221,490,434,0.33957000000000004,0.30076200000000003,-1.876083478620958e-15,-3.752166957241916e-15,8.357030780647186e-14,3.977994546267807e-13,,,,,,,,,760,382,0.52668,0.264726,-7.504333914483832e-15,-1.876083478620958e-15,9.316115619422404e-13,2.379843458941756e-13
463,5143,374,484,0.259182,0.33541200000000004,-0.14560698253281237,-0.33532516613775226,1.3613572453171126,0.3165058630937626,440,332,0.30492,0.230076,0.2884695998454915,-0.14560698253281237,0.5788222977615718,1.3613572453173821,490,434,0.33957000000000004,0.30076200000000003,0.0,3.961294537950321e-15,-1.2110330578616286e-13,-3.50380275799106e-14,,,,,,,,,760,382,0.52668,0.264726,3.961294537950321e-15,1.9806472689751605e-15,-4.430958232607032e-13,-8.134870787520575e-14
464,5152,372,480,0.257796,0.33264000000000005,-0.1388225671088009,-0.36358711173523284,0.1784844729508924,1.7041985789771192,446,330,0.309078,0.22869,0.32002959553197013,-0.12733766808628955,0.44110915529149175,1.7035862422399,490,434,0.33957000000000004,0.30076200000000003,0.0,2.0947604238210502e-15,1.1132343457443676e-12,7.269980459607624e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,2.0947604238210502e-15,7.98560449734367e-13,7.24674705041931e-13
