frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1287,14295,664,266,0.5976,0.2394,,,,
1288,14304,666,262,0.5993999999999999,0.23579999999999998,,,,
1289,14315,668,258,0.6012,0.2322,,,,
1290,14328,670,254,0.603,0.2286,,,,
1291,14337,670,250,0.603,0.225,,,,
1292,14349,670,246,0.603,0.22139999999999999,,,,
1293,14359,670,240,0.603,0.216,,,,
1294,14372,668,236,0.6012,0.2124,,,,
1295,14381,666,232,0.5993999999999999,0.20879999999999999,,,,
1296,14392,662,228,0.5958,0.2052,,,,
1297,14403,658,224,0.5922,0.2016,,,,
1298,14414,654,222,0.5886,0.1998,,,,
1299,14430,650,218,0.585,0.19619999999999999,,,,
1300,14437,644,214,0.5796,0.1926,,,,
1301,14449,638,210,0.5741999999999999,0.189,,,,
1302,14462,630,206,0.567,0.18539999999999998,,,,
1303,14470,624,202,0.5616,0.1818,,,,
1304,14482,618,198,0.5562,0.1782,,,,
1305,14494,610,196,0.5489999999999999,0.1764,,,,
1306,14504,602,192,0.5418,0.1728,,,,
1307,14515,594,188,0.5346,0.1692,,,,
1308,14526,586,186,0.5274,0.1674,,,,
1309,14536,578,182,0.5202,0.1638,,,,
1310,14547,570,180,0.513,0.162,,,,
1311,14564,562,176,0.5058,0.15839999999999999,,,,
1312,14572,554,174,0.4986,0.1566,,,,
1313,14581,546,172,0.4914,0.1548,,,,
1314,14594,540,168,0.486,0.1512,,,,
1315,14604,532,166,0.4788,0.1494,,,,
1316,14618,526,164,0.4734,0.1476,,,,
1317,14629,520,162,0.46799999999999997,0.14579999999999999,,,,
1318,14637,514,160,0.4626,0.144,,,,
1319,14647,508,158,0.4572,0.1422,,,,
1320,14659,504,156,0.4536,0.1404,,,,
1321,14671,500,156,0.45,0.1404,,,,
1322,14681,498,154,0.4482,0.1386,,,,
1323,14694,496,154,0.44639999999999996,0.1386,,,,
1324,14705,494,152,0.4446,0.1368,,,,
1325,14714,492,152,0.44279999999999997,0.1368,,,,
1326,14726,492,152,0.44279999999999997,0.1368,,,,
1327,14737,492,152,0.44279999999999997,0.1368,,,,
1328,14747,492,152,0.44279999999999997,0.1368,,,,
1329,14759,494,152,0.4446,0.1368,,,,
1330,14771,496,152,0.44639999999999996,0.1368,,,,
1331,14782,500,154,0.45,0.1386,,,,
1332,14792,502,154,0.4518,0.1386,,,,
1333,14806,506,154,0.45539999999999997,0.1386,,,,
1334,14814,512,156,0.4608,0.1404,,,,
1335,14831,516,156,0.4644,0.1404,,,,
