frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1171,13029,436,202,0.39239999999999997,0.1818,,,,
1172,13042,434,200,0.3906,0.18,,,,
1173,13051,432,198,0.3888,0.1782,,,,
1174,13064,430,198,0.387,0.1782,,,,
1175,13072,430,196,0.387,0.1764,,,,
1176,13084,428,196,0.3852,0.1764,,,,
1177,13096,430,196,0.387,0.1764,,,,
1178,13109,430,194,0.387,0.1746,,,,
1179,13117,432,194,0.3888,0.1746,,,,
1180,13130,434,194,0.3906,0.1746,,,,
1181,13140,436,194,0.39239999999999997,0.1746,,,,
1182,13150,440,192,0.39599999999999996,0.1728,,,,
1183,13161,442,192,0.3978,0.1728,,,,
1184,13173,448,192,0.4032,0.1728,,,,
1185,13188,452,192,0.4068,0.1728,,,,
1186,13197,456,192,0.4104,0.1728,,,,
1187,13210,462,194,0.4158,0.1746,,,,
1188,13225,468,194,0.42119999999999996,0.1746,,,,
1189,13232,474,194,0.4266,0.1746,,,,
1190,13239,480,194,0.432,0.1746,,,,
1191,13252,488,196,0.4392,0.1764,,,,
1192,13268,494,196,0.4446,0.1764,,,,
1193,13276,500,196,0.45,0.1764,,,,
1194,13287,506,198,0.45539999999999997,0.1782,,,,
1195,13300,514,198,0.4626,0.1782,,,,
1196,13307,520,200,0.46799999999999997,0.18,,,,
1197,13320,526,200,0.4734,0.18,,,,
1198,13338,532,202,0.4788,0.1818,,,,
1199,13345,538,204,0.48419999999999996,0.18359999999999999,,,,
1200,13352,544,206,0.4896,0.18539999999999998,,,,
1201,13375,548,206,0.49319999999999997,0.18539999999999998,,,,
1202,13382,554,208,0.4986,0.1872,,,,
1203,13396,558,210,0.5022,0.189,,,,
1204,13400,562,212,0.5058,0.1908,,,,
1205,13412,564,214,0.5075999999999999,0.1926,,,,
1206,13421,568,216,0.5112,0.1944,,,,
