frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
38,459,462,462,0.316008,0.316008,-5.948571854839322e-15,-5.948571854839322e-15,-1.1773918976319735e-12,-1.1773918976319735e-12,782,750,0.534888,0.513,-1.1897143709678643e-14,-0.026614443562522513,-1.2835758226423348e-12,-1.4383694913838803
39,466,462,462,0.316008,0.316008,2.0778164178355792e-15,2.0778164178355792e-15,-4.2889419936095406e-13,-4.2889419936095406e-13,782,750,0.534888,0.513,-0.008944503950253566,-0.027987916040664206,-1.5551405781006093,-0.5305419943392254
40,480,462,462,0.316008,0.316008,-1.9853920987457795e-15,-1.9853920987457795e-15,-1.5996555481167156e-13,-1.5996555481167156e-13,782,748,0.534888,0.511632,-0.00983434339047294,-0.01997409816499175,0.4169716139358995,2.7174475612561553
41,489,462,462,0.316008,0.316008,0.0,0.0,-3.818959691566123e-13,-3.818959691566123e-13,782,748,0.534888,0.511632,-0.005424504447883597,-0.0037983858306599064,1.0300787842752581,3.3129343042433743
42,500,462,462,0.316008,0.316008,-5.956176296237338e-15,-5.956176296237338e-15,-7.854447798529031e-13,-7.854447798529031e-13,780,748,0.53352,0.511632,0.002839307002764291,0.019568439555799844,1.334315490783568,2.8478814520162494
43,515,462,462,0.316008,0.316008,2.1397976293405224e-15,2.1397976293405224e-15,2.542122516095623e-13,2.542122516095623e-13,782,750,0.534888,0.513,0.019285338743956406,0.032290834244084146,1.7448111405230065,-0.07127414606803874
44,521,462,462,0.316008,0.316008,4.09233636297349e-15,4.09233636297349e-15,-9.33099671754115e-14,-9.33099671754115e-14,782,750,0.534888,0.513,0.009579836706105155,0.025161771658527527,-0.09680253500516915,-1.2687512213646688
45,528,462,462,0.316008,0.316008,1.9201804404129922e-15,1.9201804404129922e-15,5.166402451419249e-13,5.166402451419249e-13,782,750,0.534888,0.513,0.0236731320803442,0.023673132080336518,-1.5019579331097808,-1.5019579331091282
46,534,462,462,0.316008,0.316008,3.3674058168974254e-15,3.3674058168974254e-15,3.0446614283023964e-13,3.0446614283023964e-13,782,750,0.534888,0.513,6.734811633794851e-15,1.6837029084487127e-15,8.517680313679869e-14,3.763888051966941e-13
47,556,462,462,0.316008,0.316008,-5.139333957141231e-15,-5.139333957141231e-15,2.7204157810159223e-13,2.7204157810159223e-13,782,750,0.534888,0.513,-6.852445276188308e-15,-6.852445276188308e-15,-3.558649329607298e-13,-4.917018380928038e-13
48,567,462,462,0.316008,0.316008,-3.439349975979887e-15,-3.439349975979887e-15,-3.614460867176968e-13,-3.614460867176968e-13,782,750,0.534888,0.513,-6.878699951959774e-15,-1.031804992793966e-14,-8.846252075628402e-13,-8.68589355223621e-13
49,581,462,462,0.316008,0.316008,-3.478375143419564e-15,-3.478375143419564e-15,-1.6983630741121337e-13,-1.6983630741121337e-13,782,750,0.534888,0.513,0.0,0.0,-3.3338961291643524e-13,-1.226592123499378e-13
50,587,462,462,0.316008,0.316008,0.0,0.0,-6.422779334725855e-13,-6.422779334725855e-13,782,750,0.534888,0.513,-4.280390353023006e-15,-4.280390353023006e-15,-1.318923326880023e-12,-7.21562834981368e-13
51,596,462,462,0.316008,0.316008,-2.3069647162681857e-15,-2.3069647162681857e-15,4.97549237165771e-14,4.97549237165771e-14,782,750,0.534888,0.513,4.613929432536371e-15,4.613929432536371e-15,6.843481833286745e-13,7.744328263646809e-13
52,609,462,462,0.316008,0.316008,4.465971962847757e-15,4.465971962847757e-15,4.773651028256183e-14,4.773651028256183e-14,782,750,0.534888,0.513,8.931943925695514e-15,0.0,-1.1491319391464187e-13,-1.1388092466014713e-13
53,614,462,462,0.316008,0.316008,-2.0465157850196165e-15,-2.0465157850196165e-15,-4.0147101667313284e-13,-4.0147101667313284e-13,782,750,0.534888,0.513,-8.186063140078466e-15,-8.186063140078466e-15,2.819207950956136e-13,1.691202767239966e-13
54,622,462,462,0.316008,0.316008,6.1657915858072075e-15,6.1657915858072075e-15,-1.1819654821747664e-12,-1.1819654821747664e-12,782,750,0.534888,0.513,8.221055447742942e-15,1.2331583171614415e-14,-2.2333162484548502e-13,-1.2665733096401733e-12
55,638,462,462,0.316008,0.316008,0.0,0.0,4.3453711917286437e-13,4.3453711917286437e-13,782,750,0.534888,0.513,3.963187026889215e-15,3.963187026889215e-15,3.6554839944749856e-13,-8.804851961403861e-14
56,649,462,462,0.316008,0.316008,-5.7865640767452435e-15,-5.7865640767452435e-15,-3.835312177257048e-13,-3.835312177257048e-13,782,750,0.534888,0.513,-7.715418768993658e-15,-7.715418768993658e-15,8.154794992125237e-13,1.2428001785811827e-13
57,654,462,462,0.316008,0.316008,3.8226777289818965e-15,3.8226777289818965e-15,-5.938696257738011e-13,-5.938696257738011e-13,782,750,0.534888,0.513,0.0,3.8226777289818965e-15,4.1732504591678e-13,2.0297617612791852e-14
58,671,462,462,0.316008,0.316008,-3.9197229066339195e-15,-3.9197229066339195e-15,1.5598673832613125e-13,1.5598673832613125e-13,782,750,0.534888,0.513,-1.1759168719901758e-14,-0.016043656229605983,5.693718921522094e-13,-1.4694497087143361
59,676,462,462,0.316008,0.316008,-3.684911831634014e-15,-3.684911831634014e-15,4.702591068677613e-13,4.702591068677613e-13,782,750,0.534888,0.513,-7.369823663268028e-15,-0.009425873831495724,4.6362328691536e-13,0.14918987345814508
60,690,462,462,0.316008,0.316008,-1.8547561753554198e-15,-1.8547561753554198e-15,-4.802719676377601e-13,-4.802719676377601e-13,782,750,0.534888,0.513,0.0,-0.01698522178381188,-1.4134820903750358e-12,-0.38143410507758724
61,702,462,462,0.316008,0.316008,0.0,0.0,-1.0624037045773874e-12,-1.0624037045773874e-12,782,748,0.534888,0.511632,0.0,-0.024439574297727914,-1.1424918560641483e-12,-0.27578252750899507
62,715,462,462,0.316008,0.316008,2.0792735122768116e-15,2.0792735122768116e-15,-2.568954750777681e-13,-2.568954750777681e-13,782,750,0.534888,0.513,2.0792735122768116e-15,-0.02384699060681422,-7.05835399800581e-13,0.048928003869884766
63,721,462,462,0.316008,0.316008,4.5765371934712465e-15,4.5765371934712465e-15,9.540660968332492e-14,9.540660968332492e-14,782,748,0.534888,0.511632,4.5765371934712465e-15,-0.01882480618752679,7.784748206297807e-13,0.6091083383100018
64,725,462,462,0.316008,0.316008,-2.2307311227437332e-15,-2.2307311227437332e-15,1.028981847432514e-13,1.028981847432514e-13,782,748,0.534888,0.511632,-4.4614622454874665e-15,0.00010124089453126185,-6.915867515854811e-14,1.368547501855669
65,735,462,462,0.316008,0.316008,-0.00042244285949152963,-2.030707030038111e-15,-1.8263364291125612,2.3335649961741294e-13,782,748,0.534888,0.511632,-4.061414060076222e-15,-0.009395921718064852,3.328275475959562e-13,2.641222907354036
66,749,462,462,0.316008,0.316008,-0.009651275153610854,1.8937404849059313e-15,-0.05706455385125573,2.767314124409003e-13,782,748,0.534888,0.511632,3.7874809698118626e-15,0.026341274455427013,1.4848091913394253e-13,0.26757654451944596
67,759,462,462,0.316008,0.316008,-0.005039211850102011,1.8197932315834408e-15,0.6373215323346005,-3.968786709545556e-13,782,750,0.534888,0.513,3.6395864631668816e-15,0.02547704162126142,5.693012835440331e-14,-0.38592801994407827
68,774,460,462,0.31464000000000003,0.316008,0.0022237038268862618,-5.403058704803594e-15,0.8695581197844542,5.919101393763485e-13,782,750,0.534888,0.513,-1.0806117409607189e-14,0.017403392430612296,-3.2566334914508765e-13,-1.0376795644914527
69,783,462,462,0.316008,0.316008,0.004281635662829057,-1.8909915496711914e-15,0.9016401696426242,-8.974723734032977e-13,782,750,0.534888,0.513,-7.563966198684766e-15,0.012100807627581004,-1.445634665311731e-12,-1.259669007560756
70,792,462,462,0.316008,0.316008,0.007010126255329585,0.0,0.10789418537855612,-2.7553370107065646e-13,782,750,0.534888,0.513,-3.5930676677194665e-15,0.0,-6.767086938723632e-14,-3.179893675608919e-13
71,806,462,462,0.316008,0.316008,0.012208937546996168,-1.9190326934841374e-15,-1.5257737500041608,-1.4628110520140914e-13,782,750,0.534888,0.513,0.0,-3.838065386968275e-15,-4.811018658915671e-13,1.8163681160335275e-13
72,815,462,462,0.316008,0.316008,2.0273185627517273e-15,2.0273185627517273e-15,2.2595490269776264e-13,2.2595490269776264e-13,782,750,0.534888,0.513,-4.054637125503455e-15,-4.054637125503455e-15,-1.7725485181396483e-13,-3.685313107904259e-13
73,832,462,462,0.316008,0.316008,-1.8620460929694258e-15,-1.8620460929694258e-15,-3.890467369575927e-14,-3.890467369575927e-14,782,750,0.534888,0.513,-3.7240921859388515e-15,-7.448184371877703e-15,-1.6524165089550135e-13,-9.038013526571603e-14
74,835,462,462,0.316008,0.316008,-7.970936784148932e-15,-7.970936784148932e-15,2.8446744967548725e-13,2.8446744967548725e-13,782,750,0.534888,0.513,-3.985468392074466e-15,-1.1956405176223397e-14,6.261907835393513e-13,8.142545934456161e-13
75,841,462,462,0.316008,0.316008,-1.902059783199924e-15,-1.902059783199924e-15,-3.7589644995758944e-13,-3.7589644995758944e-13,782,750,0.534888,0.513,-3.804119566399848e-15,3.804119566399848e-15,-6.508440598156796e-14,-1.8459559082346354e-13
76,862,462,462,0.316008,0.316008,4.006824468800083e-15,4.006824468800083e-15,1.1074918249862666e-13,1.1074918249862666e-13,782,750,0.534888,0.513,1.202047340640025e-14,0.0,2.2642917961734675e-13,6.082198356893254e-13
77,868,462,462,0.316008,0.316008,5.8200381624809196e-15,5.8200381624809196e-15,4.527423650116411e-13,4.527423650116411e-13,782,750,0.534888,0.513,3.880025441653946e-15,3.880025441653946e-15,7.611079929589933e-13,8.625818756955924e-13
78,879,462,462,0.316008,0.316008,0.0,0.0,1.4473701501453853e-13,1.4473701501453853e-13,782,750,0.534888,0.513,-3.8164615292865e-15,-3.8164615292865e-15,7.17218128968438e-13,2.755190656584086e-13
79,888,462,462,0.316008,0.316008,2.0076661157183238e-15,2.0076661157183238e-15,-4.5376944808525574e-13,-4.5376944808525574e-13,782,750,0.534888,0.513,0.0,0.0,-1.012845622559562e-12,-7.645065311098803e-13
80,898,462,462,0.316008,0.316008,3.843236048467494e-15,3.843236048467494e-15,9.851563745542547e-14,9.851563745542547e-14,782,750,0.534888,0.513,0.0,0.0,-1.1598357066187543e-13,-5.094475451365817e-14
81,912,462,462,0.316008,0.316008,1.8844426415168224e-15,1.8844426415168224e-15,3.0479008775280683e-13,3.0479008775280683e-13,782,750,0.534888,0.513,3.768885283033645e-15,3.768885283033645e-15,6.92546006583705e-13,6.294902016259853e-13
82,923,462,462,0.316008,0.316008,1.877424208784662e-15,1.877424208784662e-15,6.033103877844129e-13,6.033103877844129e-13,782,750,0.534888,0.513,7.509696835138648e-15,1.1264545252707973e-14,7.349468415499014e-13,1.0283942274988684e-12
83,932,462,462,0.316008,0.316008,1.9841234774668877e-15,1.9841234774668877e-15,8.118195532769685e-15,8.118195532769685e-15,782,750,0.534888,0.513,0.0,0.0,1.783404397011074e-13,-2.3120630550152987e-14
84,945,462,462,0.316008,0.316008,-2.054559883883936e-15,-2.054559883883936e-15,1.282207139272606e-13,1.282207139272606e-13,782,750,0.534888,0.513,0.0,-0.0185881480474129,2.4767952316085594e-13,-1.6533980409522737
85,954,462,462,0.316008,0.316008,-3.925231146709437e-15,-3.925231146709437e-15,3.4545347845445704e-13,3.4545347845445704e-13,782,750,0.534888,0.513,-7.850462293418874e-15,-0.02177847053267312,1.0109811390781912e-12,-1.10425757123861
86,961,462,462,0.316008,0.316008,-5.535759311902091e-15,-5.535759311902091e-15,3.009077168447972e-13,3.009077168447972e-13,782,750,0.534888,0.513,-3.6905062079347274e-15,-0.018004045159767258,-5.819319714753116e-13,0.8971210368741382
87,974,462,462,0.316008,0.316008,-3.5143495770879516e-15,-3.5143495770879516e-15,3.2116480675576764e-13,3.2116480675576764e-13,782,748,0.534888,0.511632,-0.0061156120091126346,-0.019968789424812956,-1.2814578809951214,0.6240637573456032
88,989,462,462,0.316008,0.316008,1.7571747885439758e-15,1.7571747885439758e-15,2.8453310552364503e-13,2.8453310552364503e-13,782,748,0.534888,0.511632,-0.010204180803437275,-0.015436331431506462,-0.44446029916632457,0.5610878523739579
89,1000,462,462,0.316008,0.316008,-1.603805967634285e-15,-1.603805967634285e-15,1.3706748609866732e-14,1.3706748609866732e-14,782,750,0.534888,0.513,-0.004713609397539577,-0.011552181079308032,0.43515743199139434,0.21577950080906122
90,1015,462,462,0.316008,0.316008,3.2183757639606032e-15,3.2183757639606032e-15,-1.5042180021946827e-14,-1.5042180021946827e-14,780,748,0.53352,0.511632,0.000188153746893904,0.007624547860698876,0.7207490761458836,0.3005375775788077
91,1020,462,462,0.316008,0.316008,-3.3248556587677217e-15,-3.3248556587677217e-15,2.310537164401691e-13,2.310537164401691e-13,782,748,0.534888,0.511632,-0.00134511727915235,0.004794586275647067,0.9489512021866287,1.286330304295973
92,1043,462,462,0.316008,0.316008,4.809912531461858e-15,4.809912531461858e-15,-1.6902849778540847e-13,-1.6902849778540847e-13,782,748,0.534888,0.511632,0.00734066479536935,0.015907105235530093,0.11136230865069505,1.1825648502696917
93,1052,462,462,0.316008,0.316008,0.0,0.0,6.184051846559003e-13,6.184051846559003e-13,782,750,0.534888,0.513,0.00953697206891993,0.022022744329071836,-0.8094666126257142,-0.39843352257669945
94,1059,462,462,0.316008,0.316008,0.0,0.0,7.754173345123528e-14,7.754173345123528e-14,782,750,0.534888,0.513,3.241958931570085e-15,0.01992876236125788,-2.3009165861005183e-13,-0.660031253486178
95,1079,462,462,0.316008,0.316008,-1.7655982809951096e-15,-1.7655982809951096e-15,-3.9667655816420874e-13,-3.9667655816420874e-13,782,750,0.534888,0.513,-3.5311965619902192e-15,0.008566132685291121,2.3872053201853782e-14,-1.2049231958595414
96,1087,462,462,0.316008,0.316008,3.641543756378091e-15,3.641543756378091e-15,9.633082629000244e-14,9.633082629000244e-14,782,750,0.534888,0.513,7.283087512756182e-15,3.641543756378091e-15,9.649539835638305e-13,1.5338195931419358e-12
97,1100,462,462,0.316008,0.316008,-3.791343776496429e-15,-3.791343776496429e-15,-2.4079728290047688e-14,-2.4079728290047688e-14,782,750,0.534888,0.513,-3.791343776496429e-15,0.0,-2.1002637586299933e-13,-2.324306047461112e-13
98,1111,462,462,0.316008,0.316008,-4.323175138875643e-15,-4.323175138875643e-15,4.416006178446511e-13,4.416006178446511e-13,782,750,0.534888,0.513,-8.646350277751286e-15,-8.646350277751286e-15,1.6882405492925954e-13,7.199515131224002e-13
99,1117,462,462,0.316008,0.316008,0.0,0.0,-4.253249825315958e-13,-4.253249825315958e-13,782,750,0.534888,0.513,0.0,4.467779682801508e-15,1.1101748006943608e-14,-5.312703425534132e-13
100,1127,462,462,0.316008,0.316008,-2.1033893651146027e-15,-2.1033893651146027e-15,7.026208827623077e-13,7.026208827623077e-13,782,750,0.534888,0.513,-8.413557460458411e-15,-8.413557460458411e-15,1.891460665135136e-12,1.6957104566536039e-12
101,1136,462,462,0.316008,0.316008,-3.853060139801271e-15,-3.853060139801271e-15,4.1596872664872284e-13,4.1596872664872284e-13,782,750,0.534888,0.513,-7.706120279602543e-15,-1.5412240559205085e-14,3.7302977619922857e-13,5.652070459353984e-13
102,1145,462,462,0.316008,0.316008,1.8376542256834228e-15,1.8376542256834228e-15,-1.0581006598357869e-14,-1.0581006598357869e-14,782,750,0.534888,0.513,0.0,0.0,-2.4114225187178584e-13,9.322041554329589e-14
103,1163,462,462,0.316008,0.316008,3.563333987351115e-15,3.563333987351115e-15,-7.004987218765624e-13,-7.004987218765624e-13,782,750,0.534888,0.513,3.563333987351115e-15,3.563333987351115e-15,-1.0395552125950475e-12,-1.1815086524855753e-12
104,1174,462,462,0.316008,0.316008,0.0,0.0,4.469792372241368e-13,4.469792372241368e-13,782,750,0.534888,0.513,0.0,3.611555769069438e-15,5.21752126851685e-13,-5.059417141575313e-13
105,1181,462,462,0.316008,0.316008,1.9213302491629854e-15,1.9213302491629854e-15,-2.868525503651009e-13,-2.868525503651009e-13,782,750,0.534888,0.513,-3.842660498325971e-15,3.842660498325971e-15,5.647746599167708e-13,-2.9987797225916635e-13
106,1196,462,462,0.316008,0.316008,4.212073608008042e-15,4.212073608008042e-15,2.1447668787937522e-13,2.1447668787937522e-13,782,750,0.534888,0.513,4.212073608008042e-15,0.0,-4.092190300657203e-13,-9.046756118243955e-13
107,1203,462,462,0.316008,0.316008,-6.461535092636289e-15,-6.461535092636289e-15,7.038489913497537e-14,7.038489913497537e-14,782,750,0.534888,0.513,-4.3076900617575265e-15,-8.615380123515053e-15,-1.804704759335906e-13,-5.083702649578524e-13
108,1212,462,462,0.316008,0.316008,0.0,0.0,1.5349876419296272e-14,1.5349876419296272e-14,782,750,0.534888,0.513,4.038509900337228e-15,-0.01231188029844527,-9.700378772644475e-13,-1.3527672010086298
109,1222,462,462,0.316008,0.316008,-5.467464946792965e-15,-5.467464946792965e-15,5.745179045974521e-13,5.745179045974521e-13,782,750,0.534888,0.513,-1.457990652478124e-14,-0.016908052604472684,1.0996939415433172e-12,-0.7714473675479835
110,1232,462,462,0.316008,0.316008,-1.7020034951640724e-15,-1.7020034951640724e-15,-1.7600016916768307e-13,-1.7600016916768307e-13,782,750,0.534888,0.513,0.0,-0.023368811327423352,5.813965290955347e-13,-0.2583420745933324
111,1247,462,462,0.316008,0.316008,-3.265361837132813e-15,-3.265361837132813e-15,-2.7098754643053955e-13,-2.7098754643053955e-13,782,748,0.534888,0.511632,-6.530723674265626e-15,-0.024421133006341193,-7.427123631423756e-13,0.5913130750094565
112,1265,462,462,0.316008,0.316008,0.0,0.0,5.216519339639584e-14,5.216519339639584e-14,782,748,0.534888,0.511632,0.0,-0.01276572141057773,2.43024680342732e-13,1.0896819670352933
113,1272,462,462,0.316008,0.316008,0.0,0.0,-2.114532523791331e-14,-2.114532523791331e-14,782,748,0.534888,0.511632,0.0,0.008556529107093784,4.650208794463702e-13,2.300052903508555
114,1287,462,462,0.316008,0.316008,4.053285804977505e-15,4.053285804977505e-15,-4.2202589195633263e-13,-4.2202589195633263e-13,782,748,0.534888,0.511632,0.0,0.008669749398819596,-1.2346347422435459e-12,0.04965935771137508
115,1295,462,462,0.316008,0.316008,2.2002955993011776e-15,2.2002955993011776e-15,-1.8547817506031387e-13,-1.8547817506031387e-13,782,748,0.534888,0.511632,0.0,0.021173413611382096,6.07324125328734e-13,0.7303533081068333
116,1299,462,462,0.316008,0.316008,-8.43782155542379e-15,-8.43782155542379e-15,1.0992814967729716e-13,1.0992814967729716e-13,782,750,0.534888,0.513,-1.687564311084758e-14,0.022442933923925122,7.210656584124702e-13,0.45262931161967845
117,1309,462,462,0.316008,0.316008,4.191759836408488e-15,4.191759836408488e-15,-1.2003138118436984e-13,-1.2003138118436984e-13,782,748,0.534888,0.511632,8.383519672816975e-15,0.02703835900112573,6.778660372792572e-13,-0.4165847785139247
118,1324,462,462,0.316008,0.316008,0.0,0.0,-2.951954353090212e-13,-2.951954353090212e-13,782,750,0.534888,0.513,-4.1607366940469366e-15,0.01852056997522746,-1.1924668014608842e-12,-0.4376523831882018
119,1333,462,462,0.316008,0.316008,1.9099242104117922e-15,1.9099242104117922e-15,-6.505413658518512e-13,-6.505413658518512e-13,782,750,0.534888,0.513,7.639696841647169e-15,0.00935162830247899,-9.837878674473418e-13,-0.09807727387160951
120,1344,462,462,0.316008,0.316008,1.885529402069392e-15,1.885529402069392e-15,-5.435929491014847e-13,-5.435929491014847e-13,782,750,0.534888,0.513,0.0,0.01382528646845661,1.9667143676894655e-13,-1.284116348885685
121,1350,462,462,0.316008,0.316008,1.8316422546337484e-15,1.8316422546337484e-15,-1.9624352770541728e-13,-1.9624352770541728e-13,782,750,0.534888,0.513,3.663284509267497e-15,3.663284509267497e-15,-5.886613193889951e-13,-2.0841950939553125e-14
122,1367,462,462,0.316008,0.316008,0.0,0.0,-4.252656944491087e-14,-4.252656944491087e-14,782,750,0.534888,0.513,0.0,0.0,2.771722108890094e-13,-4.2487341656574613e-13
123,1378,462,462,0.316008,0.316008,5.308218327530117e-15,5.308218327530117e-15,1.1689933926256803e-13,1.1689933926256803e-13,782,750,0.534888,0.513,7.077624436706824e-15,7.077624436706824e-15,1.834723588514346e-13,-2.3632407172872744e-13
124,1390,462,462,0.316008,0.316008,-1.6254903881432358e-15,-1.6254903881432358e-15,-1.6499615025465074e-13,-1.6499615025465074e-13,782,750,0.534888,0.513,-3.2509807762864717e-15,-3.2509807762864717e-15,-2.3695397440001576e-13,-1.5872843195741398e-13
125,1402,462,462,0.316008,0.316008,1.632327944631125e-15,1.632327944631125e-15,-2.123309906867926e-13,-2.123309906867926e-13,782,750,0.534888,0.513,3.26465588926225e-15,3.26465588926225e-15,-4.951432357905171e-13,-8.489990756999578e-13
