frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
599,6614,,,,,,,,,,,,,,,,
600,6625,,,,,,,,,,,,,,,,
601,6637,,,,,,,,,,,,,,,,
602,6648,,,,,,,,,,,,,,,,
603,6659,,,,,,,,,,,,,,,,
604,6673,,,,,,,,,,,,,,,,
605,6680,,,,,,,,,,,,,,,,
606,6694,,,,,,,,,,,,,,,,
607,6703,,,,,,,,,,,,,,,,
608,6713,,,,,,,,,,,,,,,,
609,6725,,,,,,,,,,,,,,,,
610,6736,,,,,,,,,,,,,,,,
611,6754,,,,,,,,,,,,,,,,
612,6758,,,,,,,,,,,,,,,,
613,6770,,,,,,,,,,,,,,,,
614,6785,,,,,,,,,,,,,,,,
615,6794,,,,,,,,,,,,,,,,
616,6803,,,,,,,,,,,,,,,,
617,6814,,,,,,,,,,,,,,,,
618,6827,,,,,,,,,,,,,,,,
619,6836,,,,,,,,,,,,,,,,
620,6847,,,,,,,,,,,,,,,,
621,6859,,,,,,,,,,,,,,,,
622,6871,,,,,,,,,,,,,,,,
623,6890,,,,,,,,,,,,,,,,
624,6894,,,,,,,,,,,,,,,,
625,6906,,,,,,,,,,,,,,,,
626,6923,,,,,,,,,,,,,,,,
627,6928,,,,,,,,,,,,,,,,
628,6941,,,,,,,,,,,,,,,,
629,6949,,,,,,,,,,,,,,,,
630,6961,,,,,,,,,,,,,,,,
631,6973,,,,,,,,,,,,,,,,
632,6983,,,,,,,,,,,,,,,,
633,6991,,,,,,,,,,,,,,,,
634,7007,,,,,,,,,,,,,,,,
635,7015,,,,,,,,,,,,,,,,
636,7025,,,,,,,,,,,,,,,,
637,7036,,,,,,,,,,,,,,,,
638,7047,,,,,,,,,,,,,,,,
639,7058,,,,,,,,,,,,,,,,
640,7070,,,,,,,,,,,,,,,,
641,7083,,,,,,,,,,,,,,,,
642,7091,,,,,,,,,,,,,,,,
643,7103,,,,,,,,,,,,,,,,
644,7116,,,,,,,,,,,,,,,,
645,7125,,,,,,,,,,,,,,,,
646,7137,,,,,,,,,,,,,,,,
647,7153,,,,,,,,,,,,,,,,
648,7164,,,,,,,,,,,,,,,,
649,7172,,,,,,,,,,,,,,,,
650,7186,,,,,,,,,,,,,,,,
651,7192,,,,,,,,,,,,,,,,
652,7204,,,,,,,,,,,,,,,,
653,7214,,,,,,,,,,,,,,,,
654,7229,,,,,,,,,,,,,,,,
655,7237,,,,,,,,,,,,,,,,
656,7249,,,,,,,,,,,,,,,,
657,7265,,,,,,,,,,,,,,,,
658,7274,,,,,,,,,,,,,,,,
659,7282,,,,,,,,,,,,,,,,
660,7291,,,,,,,,,,,,,,,,
661,7308,,,,,,,,,,,,,,,,
662,7316,,,,,,,,,,,,,,,,
663,7330,,,,,,,,,,,,,,,,
664,7335,,,,,,,,,,,,,,,,
665,7355,,,,,,,,,,,,,,,,
666,7367,,,,,,,,,,,,,,,,
667,7378,,,,,,,,,,,,,,,,
668,7384,,,,,,,,,,,,,,,,
669,7390,,,,,,,,,,,,,,,,
670,7404,,,,,,,,,,,,,,,,
671,7418,,,,,,,,,,,,,,,,
672,7427,,,,,,,,,,,,,,,,
673,7438,,,,,,,,,,,,,,,,
674,7453,,,,,,,,,,,,,,,,
675,7460,,,,,,,,,,,,,,,,
676,7471,,,,,,,,,,,,,,,,
677,7485,,,,,,,,,,,,,,,,
678,7495,,,,,,,,,,,,,,,,
679,7506,,,,,,,,,,,,,,,,
680,7518,,,,,,,,,,,,,,,,
681,7526,,,,,,,,,,,,,,,,
682,7538,,,,,,,,,,,,,,,,
683,7549,,,,,,,,,,,,,,,,
684,7560,,,,,,,,,,,,,,,,
685,7573,,,,,,,,,,,,,,,,
686,7584,,,,,,,,,,,,,,,,
687,7591,,,,,,,,,,,,,,,,
688,7602,,,,,,,,,,,,,,,,
689,7617,,,,,,,,,,,,,,,,
690,7628,,,,,,,,,,,,,,,,
691,7635,,,,,,,,,,,,,,,,
692,7653,,,,,,,,,,,,,,,,
693,7662,,,,,,,,,,,,,,,,
694,7672,,,,,,,,,,,,,,,,
695,7681,,,,,,,,,,,,,,,,
696,7692,,,,,,,,,,,,,,,,
697,7703,,,,,,,,,,,,,,,,
698,7718,,,,,,,,,,,,,,,,
699,7729,,,,,,,,,,,,,,,,
700,7739,,,,,,,,,,,,,,,,
701,7750,,,,,,,,,,,,,,,,
702,7761,,,,,,,,,,,,,,,,
703,7771,,,,,,,,,,,,,,,,
704,7785,,,,,,,,,,,,,,,,
705,7791,,,,,,,,,,,,,,,,
706,7803,,,,,,,,,,,,,,,,
707,7814,,,,,,,,,,,,,,,,
708,7824,,,,,,,,,,,,,,,,
709,7835,,,,,,,,,,,,,,,,
710,7851,,,,,,,,,,,,,,,,
711,7859,,,,,,,,,,,,,,,,
712,7871,,,,,,,,,,,,,,,,
713,7879,,,,,,,,,,,,,,,,
714,7893,,,,,,,,,,,,,,,,
715,7903,,,,,,,,,,,,,,,,
716,7913,,,,,,,,,,,,,,,,
717,7924,,,,,,,,,,,,,,,,
718,7939,,,,,,,,,,,,,,,,
719,7947,,,,,,,,,,,,,,,,
720,7961,,,,,,,,,,,,,,,,
721,7969,,,,,,,,,,,,,,,,
722,7982,,,,,,,,,,,,,,,,
723,7992,,,,,,,,,,,,,,,,
724,8003,,,,,,,,,,,,,,,,
725,8017,,,,,,,,,,,,,,,,
726,8030,,,,,,,,,,,,,,,,
727,8037,,,,,,,,,,,,,,,,
728,8047,,,,,,,,,,,,,,,,
729,8058,,,,,,,,,,,,,,,,
730,8070,,,,,,,,,,,,,,,,
731,8081,242,18,0.165528,0.012312,,,,,462,24,0.316008,0.016416,,,,
732,8094,250,32,0.171,0.021888,0.5511601738107477,0.9297621196232866,-0.48197654894994285,-1.8695519010986128,462,42,0.316008,0.028728,0.024808191231454786,1.135805837437615,1.1625073262791896,-4.162726056446132
733,8102,260,48,0.17784,0.032832,0.5473351923976687,0.9204377441660073,-0.46655814236855164,0.9470008955444866,462,60,0.316008,0.04104,0.03173054815656912,1.1082484253989642,-0.026568501718824578,-1.2899842975667928
734,8114,268,62,0.183312,0.042408,0.546012611311235,0.9307763285283996,0.007993473674732517,0.8332019067083094,464,78,0.317376,0.053352000000000004,0.02669308857224919,1.0936418757823978,-0.5502298700400329,-1.1930720970245838
735,8127,278,78,0.19015200000000002,0.053352000000000004,0.5406478757298983,0.9269645168676893,-1.6915521608428998,-2.110822216731369,464,96,0.317376,0.065664,0.021339060888966283,1.081647764104258,-1.410108627298152,-2.456647528727373
736,8137,286,94,0.19562400000000002,0.064296,0.5106539505480935,0.8760238560886631,-0.7407832008394555,-2.010251620802237,464,114,0.317376,0.077976,0.013937302773719575,1.0222171763636223,-1.0489607355702404,-2.357515538819544
737,8149,296,110,0.202464,0.07524,0.5187815064844589,0.8963044552159015,-0.6781599070370372,-0.962644586147428,464,132,0.317376,0.09028800000000001,0.0,1.02485820417135,4.442896174435809e-13,-1.5688157122432689
738,8161,304,124,0.207936,0.084816,0.516677627861412,0.9018889868063716,-0.005291004516523016,0.5313719956159808,464,150,0.317376,0.10260000000000001,-1.8043464313691794e-15,1.0366931652934575,1.7157287698349915e-13,0.22389268413559765
739,8176,314,140,0.21477600000000002,0.09576000000000001,0.5261043656474197,0.9102990200713504,1.2325713513742707,2.936464623504764,464,168,0.317376,0.114912,0.017749721981977898,1.044920670636152,1.2473507749461918,2.8836631256356644
740,8184,322,156,0.220248,0.10670400000000001,0.5089724494319251,0.8958015122134819,-0.11663697400645211,0.5611660859379133,464,184,0.317376,0.125856,0.020093336071507782,1.0257161527406884,1.0584680615354594,0.27149130879770295
741,8195,330,170,0.22572,0.11628000000000001,0.4764428508893191,0.8876643900997326,-5.213637137017686,-3.8708893034617726,464,202,0.317376,0.138168,0.06405768055509742,1.0273239946480492,4.6869427555254966,-1.4036003513756916
742,8207,340,186,0.23256000000000002,0.127224,0.4205424574187063,0.9036576813782222,-9.794452797336119,-3.248974481450349,466,220,0.318744,0.15048,0.14484648933416824,1.088743176247772,10.096505975572331,1.29192728285017
743,8221,348,202,0.23803200000000002,0.138168,0.2959324110349896,0.8192692678798683,-9.15030659009343,-3.284072443703917,466,238,0.318744,0.16279200000000002,0.2246002259171156,1.044176835090075,6.506698357372777,-0.5452141381427852
744,8233,350,214,0.2394,0.146376,0.21055739192962425,0.8176051415373304,-8.002323498768014,-1.415264476242393,474,256,0.324216,0.175104,0.3121260900130158,1.0699475083710632,6.599503699955493,1.8969334917158438
745,8238,352,228,0.240768,0.155952,0.17448504192204414,0.8306656455770546,-3.914862623662894,2.335676834843356,480,274,0.32832,0.187416,0.3470188200363792,1.101997335386169,5.46760164244836,4.035391593316669
746,8257,354,242,0.24213600000000002,0.165528,0.12915418499168174,0.8975731359390082,0.4776185944833311,4.91109497132774,486,294,0.332424,0.20109600000000002,0.4448625553131782,1.1884737949727482,2.190447846016715,3.72233558266865
747,8265,356,256,0.24350400000000003,0.175104,0.11135111886690299,0.878487783485492,-1.0349522932861743,1.8518486371914458,494,312,0.33789600000000003,0.21340800000000001,0.43471766455234834,1.172046344410462,2.4078875882931654,2.807834988708885
748,8274,358,270,0.244872,0.18468,0.09887506652191672,0.8291430900478214,-0.8849436958513545,0.7591349458869358,500,330,0.342,0.22572,0.41774076926255443,1.0914068461537518,0.8647686164314456,-0.2987244070631205
749,8284,360,284,0.24624000000000001,0.194256,0.11131935733152719,0.8969385968646332,0.025309878924279286,-7.849667457585012,508,348,0.347472,0.23803200000000002,0.4590234453226971,1.1745677161875188,-4.299642545607452,-9.823244200000609
750,8296,360,296,0.24624000000000001,0.202464,0.10212648711174539,0.8250628043324117,0.3811814832540577,-1.9455723593593517,514,366,0.351576,0.250344,0.4221841984969574,1.0874349373749852,-0.3385313182767137,-2.3516034293663983
751,8311,362,312,0.24760800000000002,0.21340800000000001,0.0939255718617696,0.7507718199509705,-0.11890444158276665,-3.3832767334093536,522,384,0.35704800000000003,0.262656,0.38451488049838284,0.9895378100632766,-2.286288517295154,-4.754001675802666
752,8320,366,324,0.250344,0.221616,0.10533603001818899,0.7425200314530005,0.9179970084474058,-1.0655676835025345,528,402,0.36115200000000003,0.274968,0.3782079248085113,0.9746276142418946,-0.4358118458580409,-1.8545279603350155
753,8331,366,338,0.250344,0.231192,0.11876612155624713,0.7802091826880423,-0.060983147223192036,1.8285945075770274,536,420,0.366624,0.28728000000000004,0.39956246366408504,1.0257575105256125,1.0201412481627778,4.0010119610571575
754,8350,368,352,0.251712,0.240768,0.15258070497757276,0.913084362940253,2.4464642672807675,9.508067658228965,542,438,0.370728,0.299592,0.45343117504300473,1.2197182552393846,3.8461131920554283,12.52476698727413
755,8359,372,366,0.254448,0.250344,0.131227378347553,0.9122367116484593,1.443422043304187,7.6168947903609165,550,456,0.37620000000000003,0.311904,0.4600955347726798,1.2119000102386515,3.7329140830494394,10.751987178716387
756,8364,372,378,0.254448,0.258552,0.14107961465545563,0.8574708885690715,-0.10972869667118813,0.4684379716486499,556,474,0.38030400000000003,0.324216,0.4356162525917952,1.1357723382841163,1.274342095154563,0.18259706580444734
757,8373,376,392,0.257184,0.26812800000000003,0.15496522400652196,0.9779846189818572,-3.193332851081497,-11.449130640302835,562,492,0.384408,0.336528,0.5037385303284407,1.3026815910908076,-6.007470109396511,-17.052665939669502
758,8386,376,406,0.257184,0.277704,0.11376537946901122,0.8448640388402328,-1.3230613999304017,-6.521028060883779,570,510,0.38988,0.34884000000000004,0.42876885039233686,1.116186871670629,-3.4960402263804786,-7.993825202327944
759,8401,380,420,0.25992000000000004,0.28728000000000004,0.10820974755236819,0.8225949803194331,-0.5115892369687285,2.925296128876092,578,528,0.39535200000000004,0.36115200000000003,0.42205533786531463,1.0932912799951453,1.4263996965665775,5.881549851490764
760,8411,380,434,0.25992000000000004,0.296856,0.1027502396377627,0.7861473034786477,0.7548967158600084,1.1373902422352529,584,546,0.39945600000000003,0.373464,0.40697833260932076,1.0486943393915922,0.17395496794713977,2.5050857404577056
761,8423,382,446,0.261288,0.305064,0.10826648848487919,0.7644885113321516,-0.42466638081100744,-2.870075219792779,590,564,0.40356000000000003,0.385776,0.39695680217248963,1.0332218382092613,-0.8257128209098833,-2.9897041773169923
762,8429,384,460,0.262656,0.31464000000000003,0.1021291120346967,0.8045045966528416,0.8200602103215529,-2.969230327431104,598,582,0.409032,0.398088,0.4105345537580497,1.0876594757658098,-0.9886418611830426,-5.37553523568568
763,8445,386,472,0.26402400000000004,0.322848,0.12086598290076904,0.8086680020956596,0.28789380006858983,4.118659332741016,604,598,0.413136,0.409032,0.4235692652555241,1.066658035875246,1.76187440528206,2.4756636435975756
764,8460,388,486,0.265392,0.332424,0.11743380296344119,0.7869316481214119,0.07055636363086505,0.4238754481893279,612,618,0.41860800000000004,0.42271200000000003,0.4087613719908498,1.0380748300506784,-0.16888305126238518,0.9943531311077247
765,8467,390,500,0.26676,0.342,0.11559904842306215,0.7749276087637316,0.418814187622846,2.8755098206837393,618,634,0.42271200000000003,0.43365600000000004,0.4045983098280041,1.024820540596252,1.845724570193941,4.156280694094943
766,8476,392,514,0.26812800000000003,0.351576,0.12357615741680399,0.8394754537660257,0.0823544968008332,-0.0708105054033778,626,652,0.428184,0.44596800000000003,0.43454037892935804,1.1053637949592454,-0.34355160261404644,0.4495561175755893
767,8492,394,526,0.269496,0.359784,0.12520664313275606,0.8339072078881227,-0.22270498402477207,-2.323425608745688,632,670,0.432288,0.45828,0.4391319281503109,1.1003860106348662,-0.1540635797232589,-2.2941979519669182
768,8502,396,540,0.270864,0.36936,0.12372612527301644,0.8213005587385476,0.4608323599661427,3.1302348419648647,640,688,0.43776000000000004,0.470592,0.43192310593029926,1.1044285852640396,1.206545089174146,4.037885817594509
769,8511,398,554,0.27223200000000003,0.378936,0.12450252456585964,0.8311238002123452,0.517159555239857,4.292072946660821,646,706,0.44186400000000003,0.482904,0.421986495216973,1.1024145558723384,1.1575117033652838,4.047111635763627
770,8523,400,566,0.2736,0.38714400000000004,0.14003762664567002,0.9507346594928716,0.6222692312698616,4.873034994429587,654,722,0.447336,0.493848,0.4771189925370138,1.2341928383434815,0.9527709793890995,5.08322234099452
771,8533,402,580,0.274968,0.39672,0.13334063002596877,0.8937394529574081,-0.31896207447326336,-2.360841992121104,660,742,0.45144,0.507528,0.44690019146544424,1.17630436875104,-1.2937933132587927,-2.452953695575081
772,8544,404,594,0.276336,0.40629600000000005,0.1313481211798543,0.8804221866019325,-0.2591067309218134,-1.7908802152508738,666,758,0.455544,0.518472,0.4502197221609993,1.1639962815788913,-0.4772904321499676,-1.6591817371069946
773,8548,406,608,0.277704,0.415872,0.13529783143640717,0.9206465858263149,-0.47327401731859736,-3.8648737943042053,674,776,0.46101600000000004,0.530784,0.45256870444652963,1.2081964734353172,-0.6033104294345892,-4.222492572784741
774,8565,408,620,0.27907200000000004,0.42408,0.12827275256847454,0.870103803032581,-0.356456450610008,-1.6218176538075704,680,794,0.46512000000000003,0.543096,0.4489367243248333,1.1423045653470545,-0.4651811503579285,-1.6965457752656559
775,8574,410,634,0.28044,0.43365600000000004,0.12084896013523926,0.8101585177240077,-0.4956116644724101,-3.3228333257194107,688,812,0.470592,0.555408,0.422588808529342,1.087640641217157,-2.073274606819014,-4.460504980256657
776,8584,412,648,0.281808,0.443232,0.11623516712496365,0.7792088139982712,0.24693274404486648,1.7502859290451935,694,830,0.474696,0.56772,0.40580701799762103,1.03473766674785,1.3093577705699,1.2306577541795165
777,8596,414,662,0.28317600000000004,0.45280800000000004,0.12442628250315685,0.8319098247783991,0.058366180973191066,-1.8409320937582019,702,848,0.48016800000000004,0.580032,0.4356085594800176,1.098912773976839,-0.4237502405824014,-1.0317473446973418
778,8611,416,674,0.284544,0.46101600000000004,0.11991218696334757,0.7902739290572484,0.03014057455635122,-0.417899358726104,708,866,0.48427200000000004,0.592344,0.4215386130790309,1.0527921258666726,0.6338893475477738,-0.1510211207930872
779,8619,418,688,0.285912,0.470592,0.12377710641830916,0.8043663426849312,0.49185326817752567,2.824486965760356,716,882,0.489744,0.603288,0.4330350234300056,1.0885179370825453,1.348927161226036,4.738438251374394
780,8628,420,700,0.28728000000000004,0.4788,0.11933129778955859,0.7733708055511234,-0.7499108313270971,-4.31739799046781,722,900,0.493848,0.6156,0.407278183340062,1.0408425428289954,-3.148633793580118,-6.818561065334906
781,8643,422,714,0.288648,0.48837600000000003,0.11557939478868794,0.7620957351554402,-1.1059345362484116,-6.471981342207528,730,918,0.49932000000000004,0.627912,0.3687979962310685,0.9565113958891142,-7.622533811627561,-15.995764455616607
782,8650,424,726,0.290016,0.496584,0.10795443061719799,0.708343942745314,-0.3595955357104468,-2.0331610849611104,736,936,0.503424,0.640224,0.3153338385656837,0.8445804699559248,-6.576671057595026,-16.3832200628054
783,8671,426,740,0.29138400000000003,0.50616,0.11448963143302192,0.7596552960554791,0.7445256629153053,4.743166454222645,742,952,0.507528,0.6511680000000001,,,,
784,8681,428,754,0.292752,0.5157360000000001,0.12695576742552955,0.8510519485453818,1.5012807405494042,10.547591642028198,,,,,,,,
785,8694,430,766,0.29412,0.5239440000000001,0.12729194056585694,0.8444001579745201,1.0078042370151645,5.962076107553001,,,,,,,,
786,8698,432,780,0.29548800000000003,0.53352,0.13703123124917937,0.9093043133955363,-0.28917098595641666,-1.9708451429614933,,,,,,,,
787,8709,434,794,0.296856,0.543096,0.13323134057268354,0.8762619859521616,-0.7528073285168557,-5.510355469217698,,,,,,,,
788,8723,436,806,0.298224,0.551304,0.13032606948909897,0.8588543015102904,-0.36711402798978565,-3.396268567816653,,,,,,,,
789,8731,438,820,0.299592,0.56088,0.13272847999228946,0.8768587933280764,1.186558876168055,8.560455098521164,,,,,,,,
790,8745,440,832,0.30096,0.569088,0.12674175620757402,0.8317074135656687,-0.20217615762781813,-1.0000831442783122,,,,,,,,
791,8752,442,846,0.30232800000000004,0.5786640000000001,0.1310018083358989,0.8575896524229576,-0.6491185548396651,-5.65861663131712,,,,,,,,
792,8759,444,860,0.303696,0.58824,0.12692810371754826,0.8254468565578953,-0.3564536653951916,-2.661822417933028,,,,,,,,
793,8777,446,872,0.305064,0.596448,0.12481395124937883,0.8193830222286399,-0.33648823562255636,-1.801451002814976,744,990,0.508896,0.67716,,,,
794,8785,448,884,0.30643200000000004,0.6046560000000001,0.12442913822581939,0.8093270121590647,0.7138202609448032,5.444473805155455,744,992,0.508896,0.678528,,,,
795,8797,450,898,0.3078,0.614232,0.13032180722749245,0.8564747306315966,1.0714165940232943,8.419722385174078,,,,,,,,
796,8807,452,912,0.309168,0.623808,0.1282354139471842,0.8441389633963651,-1.015883330447397,-7.394338473225869,,,,,,,,
797,8816,454,924,0.31053600000000003,0.632016,0.12306359761484505,0.815481791397663,-0.6052064182579493,-4.887004468572945,,,,,,,,
798,8826,456,938,0.311904,0.641592,0.12051105761504553,0.79175888543443,-0.6883355540465284,-3.7512975831677218,,,,,,,,
799,8844,458,950,0.313272,0.6498,0.12963845040989755,0.7514493293642656,1.1908472707136917,0.1871949598394442,744,992,0.508896,0.678528,,,,
800,8852,460,964,0.31464000000000003,0.6593760000000001,0.12534993372046152,0.7612579471229609,0.9006473602070821,3.7121867058241547,,,,,,,,
801,8866,462,978,0.316008,0.668952,0.13943139915119435,0.8280147622159976,1.2247336224208931,6.966735002264117,,,,,,,,
802,8876,466,990,0.318744,0.67716,0.12769944723441945,0.803798526861563,-1.2161015443311205,-2.5896102662820613,742,994,0.507528,0.6798960000000001,,,,
803,8885,466,1002,0.318744,0.6853680000000001,,,,,,,,,,,,
804,8898,,,,,,,,,740,996,0.50616,0.6812640000000001,,,,
805,8905,,,,,,,,,740,996,0.50616,0.6812640000000001,,,,
806,8925,,,,,,,,,,,,,,,,
807,8934,,,,,,,,,,,,,,,,
808,8941,,,,,,,,,,,,,,,,
809,8949,,,,,,,,,,,,,,,,
810,8966,,,,,,,,,744,998,0.508896,0.682632,,,,
811,8980,,,,,,,,,744,998,0.508896,0.682632,,,,
812,8987,,,,,,,,,,,,,,,,
813,9001,,,,,,,,,744,998,0.508896,0.682632,,,,
814,9013,,,,,,,,,,,,,,,,
815,9022,,,,,,,,,,,,,,,,
816,9031,,,,,,,,,,,,,,,,
817,9043,,,,,,,,,,,,,,,,
818,9049,,,,,,,,,744,998,0.508896,0.682632,,,,
819,9062,,,,,,,,,,,,,,,,
820,9070,,,,,,,,,744,998,0.508896,0.682632,0.0,-0.030465293584039335,-1.124651116777514e-12,0.1290096799817659
821,9081,,,,,,,,,744,996,0.508896,0.6812640000000001,-3.9283013318848965e-15,-0.025157370379804093,-1.0570093100163589e-13,0.5846398149760185
822,9096,,,,,,,,,744,996,0.508896,0.6812640000000001,-0.012682336447409029,-0.02131190444797565,-1.8812619767380465,1.8693640648796108
823,9104,,,,,,,,,744,996,0.508896,0.6812640000000001,-0.022862340846420814,-0.012287978053389052,-1.421453629924444,1.3093916346898007
824,9117,,,,,,,,,744,996,0.508896,0.6812640000000001,-0.0421544244661452,1.1362442909435586e-14,-1.724590247209164,-4.0344011910253854e-13
825,9126,,,,,,,,,742,996,0.507528,0.6812640000000001,-0.05873003718146968,0.010715604241084264,-1.9245903349103362,1.3370886314107782
826,9136,,,,,,,,,742,996,0.507528,0.6812640000000001,-0.06954624561687385,0.009053986900551805,-0.7146222090976834,0.12531707078381238
827,9150,,,,,,,,,740,996,0.50616,0.6812640000000001,-0.08014368726599129,0.018849264730390836,-0.0014298289631898377,0.6378829126213781
828,9161,,,,,,,,,738,998,0.504792,0.682632,-0.08367868629592527,0.022388508893182706,-0.7899564381736568,0.291257205802601
829,9170,,,,,,,,,738,996,0.504792,0.6812640000000001,-0.09712851756047061,0.022504384039774027,-0.688581364293846,-0.17781227645442016
830,9182,,,,,,,,,736,998,0.503424,0.682632,-0.09870928158678587,0.01884314650820096,-0.6666332647345958,-0.642053238931886
831,9194,,,,,,,,,734,998,0.5020560000000001,0.682632,-0.10644266053994621,0.008997790286277915,-0.8844825449229994,-0.1674815362598169
832,9203,,,,,,,,,732,998,0.500688,0.682632,-0.11393183502514906,0.01595745289365009,0.37019671101643004,-1.077494934248784
833,9219,,,,,,,,,730,998,0.49932000000000004,0.682632,-0.11367921348662129,-3.4912501108545936e-15,0.07037143869119743,-3.777590886695411e-13
834,9228,,,,,,,,,728,998,0.497952,0.682632,-0.10364948917297251,-0.011695560008585498,0.90115212585198,-1.2462549202380317
835,9244,,,,,,,,,726,998,0.496584,0.682632,-0.09468293984742415,-0.027845565532473346,0.5328690903960519,-1.3162216919589185
836,9252,,,,,,,,,724,998,0.49521600000000005,0.682632,-0.09696148012453762,-0.02608901622430563,0.3816653155193823,-0.5138953204761754
837,9263,,,,,,,,,724,996,0.49521600000000005,0.6812640000000001,-0.1035598569691459,-0.027301302487715746,-1.0241939540174783,0.20577302269712433
838,9273,,,,,,,,,722,996,0.493848,0.6812640000000001,-0.11496019800323809,-0.037595641838390335,-2.1273640319912674,-0.007517697265206121
839,9286,,,,,,,,,720,996,0.49248000000000003,0.6812640000000001,-0.13249060284342687,-0.03582534436961741,-2.049008537509965,0.02583274854884301
840,9291,,,,,,,,,718,996,0.49111200000000005,0.6812640000000001,-0.14696415489833145,-0.030257613327906878,-0.2701861379843085,-1.8358514900843255
841,9309,,,,,,,,,714,994,0.48837600000000003,0.6798960000000001,-0.1669611065903651,-0.05229370978993853,-1.2813529109774966,-1.0079359172071525
842,9319,,,,,,,,,712,994,0.48700800000000005,0.6798960000000001,-0.15769038812872319,-0.046204592256413345,0.793294813563264,1.0531805837068595
843,9329,,,,,,,,,710,992,0.48564,0.678528,-0.15800615760687764,-0.03698972868591257,-0.16840364896298868,1.3955002122113793
844,9338,,,,,,,,,706,992,0.482904,0.678528,-0.1698347078327647,-0.020726078326447534,-1.7916544954057307,2.8051503994115654
845,9357,,,,,,,,,704,992,0.481536,0.678528,-0.1904005652932318,0.012890891984759265,-1.0795567962824306,1.9511050600801612
846,9367,,,,,,,,,700,992,0.4788,0.678528,-0.2185086683937843,0.026900813802811865,-2.430414036377451,0.7164184290026688
847,9374,,,,,,,,,696,994,0.47606400000000004,0.6798960000000001,-0.21797325075861995,0.012873912521023071,-2.254495161951284,-1.266513582603235
848,9392,,,,,,,,,692,994,0.473328,0.6798960000000001,-0.24602852220329896,-0.008815678919223378,0.8186686812610484,-2.7804619130940758
849,9396,,,,,,,,,688,994,0.470592,0.6798960000000001,-0.2338145040256901,-0.007975258289047167,1.33025657661588,-1.6930248841828819
850,9411,,,,,,,,,684,992,0.46785600000000005,0.678528,-0.21289311815275383,-0.038445582997693545,0.8110424022651276,-0.7398439744080599
851,9422,,,,,,,,,680,992,0.46512000000000003,0.678528,-0.2216138239610691,-0.04525733459178619,0.5106513039194918,0.06687689603000853
852,9433,,,,,,,,,678,992,0.46375200000000005,0.678528,-0.21251549725276936,-0.03943419006558585,-1.0173129347059064,0.45280583622667103
853,9446,,,,,,,,,674,990,0.46101600000000004,0.67716,-0.20479561338437868,-0.02581948123517595,0.47221095945677594,0.5914488517049528
854,9453,,,,,,,,,670,990,0.45828,0.67716,-0.21558925290294792,-0.03679382284689267,-0.7586414950939365,0.3179038422446645
855,9462,,,,,,,,,668,990,0.45691200000000004,0.67716,-0.23543667373921381,-0.038133323413661976,-0.8775794326944227,0.27763858279462744
856,9479,,,,,,,,,664,990,0.454176,0.67716,-0.23093022248432865,-0.030679434852735547,-0.00668690249444609,-0.5666436461570462
857,9484,,,,,,,,,660,988,0.45144,0.6757920000000001,-0.22167889465317867,-0.040515802189009055,-0.31984127397790774,-0.9691584007401761
858,9494,,,,,,,,,656,988,0.44870400000000005,0.6757920000000001,-0.2285617758633738,-0.04459930197077725,0.6144421917847509,-0.11228399339802422
859,9505,,,,,,,,,654,988,0.447336,0.6757920000000001,-0.2354081080918149,-0.04475244108078883,0.6013590751739164,1.0712367292278808
860,9517,,,,,,,,,650,986,0.44460000000000005,0.674424,-0.22256920778632777,-0.02647084633294863,-1.0873774381158792,0.5946960130554615
861,9529,,,,,,,,,646,986,0.44186400000000003,0.674424,-0.22441741277618926,-0.02086135161204049,-0.7595870548124901,1.2143120177170883
862,9538,,,,,,,,,642,986,0.439128,0.674424,-0.23890800555596456,-0.025585351879492194,-0.041937653788280536,0.13046487020193748
863,9551,,,,,,,,,638,986,0.436392,0.674424,-0.253507509267233,-0.024877726638855475,-1.1822376615329633,-1.6502440425819487
864,9564,,,,,,,,,634,986,0.43365600000000004,0.674424,-0.2444812219970677,-0.026364199594518085,0.34467806055218686,-0.357030357596869
865,9573,,,,,,,,,630,984,0.43092,0.673056,-0.24134975703652073,-0.02510388610161794,0.10703915084916209,0.438041143240339
866,9580,,,,,,,,,626,984,0.428184,0.673056,-0.24409792245376388,-0.022583701676971962,1.369813624984412,2.400352814379222
867,9597,,,,,,,,,622,984,0.42544800000000005,0.673056,-0.23498664742100067,-0.0025092995095654263,0.8824880033418202,1.5089338143667235
868,9607,,,,,,,,,618,984,0.42271200000000003,0.673056,-0.22938546212164743,0.017284547675916598,-0.592690675848866,0.6569923586888354
869,9622,,,,,,,,,614,986,0.419976,0.674424,-0.2518824055787621,0.025251941471785836,-2.277070935700575,0.5329186253344709
870,9630,,,,,,,,,610,984,0.41724,0.673056,-0.2627146173059434,0.04021204571974096,-1.5401072419072317,1.2997531802126978
871,9642,,,,,,,,,606,986,0.41450400000000004,0.674424,-0.27688014068791106,0.04784360919854015,-1.671178019426676,0.9678279846479183
