frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
139,506,534,314,0.370062,0.217602,0.324656404,0.131403831,-3.529438308,-1.25105715,,,,,,,,,490,436,0.33957,0.302148,-1.89E-15,-3.78E-15,-9.17E-13,-3.68E-13,,,,,,,,,760,382,0.52668,0.264726,0,0,-9.92E-13,-3.78E-13
140,512,538,316,0.372834,0.218988,0.306648807,0.126689096,-3.116497701,-0.887296956,,,,,,,,,490,436,0.33957,0.302148,0.009099638,-1.87E-15,1.185727464,-2.40E-13,,,,,,,,,760,382,0.52668,0.264726,-3.75E-15,-3.75E-15,-2.68E-13,3.62E-13
141,519,544,318,0.376992,0.220374,0.297680452,0.123783818,-1.826494987,0.123422993,,,,,,,,,490,436,0.33957,0.302148,0.015106158,9.27E-15,1.506448069,-3.99E-15,,,,,,,,,760,382,0.52668,0.264726,7.42E-15,3.71E-15,1.06E-12,4.00E-13
142,539,548,320,0.379764,0.22176,0.289449093,0.126282862,0.15589621,-0.058699188,,,,,,,,,490,436,0.33957,0.302148,0.029187261,-1.91E-15,0.508195202,-6.57E-14,,,,,,,,,760,382,0.52668,0.264726,-3.82E-15,1.91E-15,2.08E-13,1.36E-13
143,549,552,322,0.382536,0.223146,0.300165316,0.15136726,2.619644289,2.430286187,,,,,,,,,492,436,0.340956,0.302148,0.025355264,1.88E-15,-0.276029901,1.12E-14,,,,,,,,,760,382,0.52668,0.264726,3.76E-15,3.76E-15,3.35E-13,3.62E-13
144,554,556,324,0.385308,0.224532,0.273575479,0.157367871,1.931889554,2.9185645,,,,,,,,,492,436,0.340956,0.302148,0.022956875,-1.89E-15,-0.848217549,2.76E-13,,,,,,,,,760,382,0.52668,0.264726,-3.78E-15,-1.89E-15,4.62E-13,2.31E-13
145,568,562,326,0.389466,0.225918,0.305728989,0.190846639,-2.511070786,1.460516629,,,,,,,,,492,436,0.340956,0.302148,0.015536997,-2.08E-15,-1.771246174,3.67E-13,,,,,,,,,760,382,0.52668,0.264726,-4.16E-15,0,1.35E-12,4.14E-13
146,576,566,330,0.392238,0.22869,0.291646932,0.19863412,-2.716099154,0.725077194,,,,,,,,,492,436,0.340956,0.302148,5.90E-15,5.90E-15,5.15E-13,7.73E-14,,,,,,,,,760,382,0.52668,0.264726,7.87E-15,5.90E-15,7.02E-13,1.41E-14
147,590,570,334,0.39501,0.231462,0.251137181,0.186781468,-1.888275662,-0.989060778,,,,,,,,,492,436,0.340956,0.302148,0,0,3.81E-13,5.23E-14,,,,,,,,,760,382,0.52668,0.264726,-7.23E-15,-3.61E-15,4.48E-13,1.95E-13
148,598,574,336,0.397782,0.232848,0.235471069,0.192404701,-1.989076228,-2.089060003,,,,,,,,,492,436,0.340956,0.302148,-5.01E-15,-1.67E-15,1.76E-13,-9.44E-14,,,,,,,,,760,382,0.52668,0.264726,-3.34E-15,5.01E-15,-5.06E-14,-3.19E-13
149,611,578,340,0.400554,0.23562,0.213152622,0.177035218,-1.307237293,0.156777904,,,,,,,,,492,436,0.340956,0.302148,-0.008890795,-1.68E-15,-0.8557047,3.29E-13,,,,,,,,,760,382,0.52668,0.264726,-3.36E-15,-1.68E-15,9.38E-13,1.01E-14
