frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
126,609,344,602,0.238392,0.417186,-0.381511198,-0.348176801,-0.33768911,-1.685905846,,,,,,,,,490,434,0.33957,0.300762,1.73E-15,0,-3.83E-15,1.15E-13,,,,,,,,,760,382,0.52668,0.264726,-3.46E-15,0,-7.82E-13,-2.37E-13
127,619,338,596,0.234234,0.413028,-0.400461626,-0.378035053,-0.307158739,-1.697919596,,,,,,,,,490,434,0.33957,0.300762,1.85E-15,1.85E-15,-7.09E-13,-3.17E-13,,,,,,,,,760,382,0.52668,0.264726,3.69E-15,1.85E-15,-2.84E-13,-6.85E-14
128,632,332,590,0.230076,0.40887,-0.387412416,-0.408161445,0.129119722,-3.645063245,,,,,,,,,490,434,0.33957,0.300762,-1.84E-15,-1.84E-15,-2.01E-13,-5.01E-13,,,,,,,,,760,382,0.52668,0.264726,3.68E-15,1.84E-15,-6.22E-13,-4.62E-13
129,642,326,584,0.225918,0.404712,-0.384677098,-0.431328668,0.171549623,-2.744845821,,,,,,,,,490,434,0.33957,0.300762,3.84E-15,1.92E-15,1.53E-13,5.35E-13,,,,,,,,,760,382,0.52668,0.264726,3.84E-15,1.92E-15,8.56E-13,1.39E-13
130,653,318,576,0.220374,0.399168,-0.379508393,-0.471360249,0.524320736,-4.038544238,,,,,,,,,490,434,0.33957,0.300762,-3.97E-15,0,-4.39E-13,-3.53E-13,,,,,,,,,760,382,0.52668,0.264726,-7.95E-15,-3.97E-15,-7.69E-13,-4.06E-13
131,664,314,568,0.217602,0.393624,-0.367330541,-0.486546587,2.572828935,-0.31614818,,,,,,,,,490,434,0.33957,0.300762,6.00E-15,6.00E-15,5.29E-13,2.71E-13,,,,,,,,,760,382,0.52668,0.264726,1.20E-14,4.00E-15,2.44E-13,4.81E-13
132,674,308,562,0.213444,0.389466,-0.336991184,-0.486429517,2.927680214,1.059874287,,,,,,,,,490,434,0.33957,0.300762,1.94E-15,1.94E-15,1.90E-13,5.11E-15,,,,,,,,,760,382,0.52668,0.264726,3.88E-15,1.94E-15,1.02E-13,1.96E-13
133,682,304,554,0.210672,0.383922,-0.306134197,-0.476487969,2.768116878,1.909002879,,,,,,,,,490,434,0.33957,0.300762,1.82E-15,0,-1.09E-13,4.81E-13,,,,,,,,,760,382,0.52668,0.264726,0,0,-2.47E-14,1.13E-13
134,696,298,546,0.206514,0.378378,-0.28832161,-0.493572614,2.688084438,-1.946500869,,,,,,,,,490,434,0.33957,0.300762,1.88E-15,1.88E-15,-6.72E-13,-9.86E-13,,,,,,,,,760,382,0.52668,0.264726,1.13E-14,-0.011838328,-2.08E-12,-1.241713529
135,708,294,538,0.203742,0.372834,-0.259361834,-0.497605757,1.427748631,-0.866299336,,,,,,,,,490,434,0.33957,0.300762,-1.81E-15,-1.81E-15,-5.69E-13,-7.30E-13,,,,,,,,,760,382,0.52668,0.264726,-3.62E-15,-0.02092369,-9.01E-13,-1.082417118
136,722,290,530,0.20097,0.36729,-0.230255972,-0.504506337,1.649804442,-1.789925948,,,,,,,,,490,434,0.33957,0.300762,-3.56E-15,-5.33E-15,-2.57E-13,3.24E-14,,,,,,,,,760,382,0.52668,0.264726,3.56E-15,-0.026414437,2.56E-13,-0.515261206
137,727,286,520,0.198198,0.36036,-0.235468535,-0.551105473,0.191683566,-4.033174008,,,,,,,,,490,434,0.33957,0.300762,0,3.90E-15,-3.48E-13,3.00E-16,,,,,,,,,760,380,0.52668,0.26334,3.90E-15,-0.027448988,-1.95E-13,0.233530074
138,743,282,512,0.195426,0.354816,-0.205311125,-0.536242929,2.630573319,2.418372433,,,,,,,,,490,434,0.33957,0.300762,5.65E-15,3.77E-15,2.79E-13,1.64E-14,,,,,,,,,760,380,0.52668,0.26334,7.54E-15,-0.005309528,9.24E-14,2.410919163
139,753,280,504,0.19404,0.349272,-0.183953294,-0.523430674,3.196907072,4.104373754,,,,,,,,,490,434,0.33957,0.300762,3.66E-15,1.83E-15,-5.10E-13,4.00E-14,,,,,,,,,760,380,0.52668,0.26334,0,-0.004230612,-7.85E-14,1.051927786
140,758,276,494,0.191268,0.342342,-0.164268499,-0.506728047,1.411580054,-2.023002141,,,,,,,,,490,434,0.33957,0.300762,1.79E-15,-1.79E-15,-6.58E-13,2.63E-13,,,,,,,,,760,380,0.52668,0.26334,0,0.015417007,-7.33E-14,0.421026586
141,778,274,486,0.189882,0.336798,-0.129867924,-0.611714294,2.275061429,-5.934314741,,,,,,,,,490,434,0.33957,0.300762,0,1.99E-15,-7.12E-14,-4.69E-13,,,,,,,,,760,382,0.52668,0.264726,0,0.025149049,-1.88E-13,0.20214548
